seed,epoch,token,prevP,newP,normBefore,normAfter,sq0_at,sq1_at,sq2_at,sq3_at
1,1753,1,1,1,-8.79883989e-02,3.45719667e-01,4.46885382e-01,-6.70728297e-02,4.10164195e-01,3.52078174e-01
1,1754,0,1,1,-1.09171597e-02,2.94094678e-01,4.63658088e-01,-6.12848386e-02,-3.84886750e-01,-2.85506573e-01
1,1761,1,1,1,-9.04524670e-02,3.45719667e-01,4.43932832e-01,-6.72133578e-02,4.09376555e-01,3.52785060e-01
1,1762,0,1,1,-1.68977010e-02,2.94094678e-01,4.62080297e-01,-6.08704284e-02,-3.88531933e-01,-2.88381774e-01
1,1769,1,1,1,-1.03688067e-01,3.45719667e-01,4.39037439e-01,-6.32113371e-02,4.14882294e-01,3.58204263e-01
1,1770,0,1,1,-2.89585573e-02,2.94094678e-01,4.55333995e-01,-5.79442299e-02,-3.93784530e-01,-2.90824486e-01
1,1777,1,1,1,-1.11142617e-01,3.45719667e-01,4.37716081e-01,-6.10565098e-02,4.19168942e-01,3.61612058e-01
1,1778,0,1,1,-3.41739346e-02,2.94094678e-01,4.51409912e-01,-5.66639749e-02,-3.95496835e-01,-2.91097755e-01
1,1785,1,1,1,-1.15214467e-01,3.45719667e-01,4.37097263e-01,-6.04245217e-02,4.21729932e-01,3.63405382e-01
1,1786,0,1,1,-3.62381917e-02,2.94094678e-01,4.49801592e-01,-5.63692225e-02,-3.96174597e-01,-2.91174933e-01
1,1793,1,1,1,-1.19018378e-01,3.45719667e-01,4.36659946e-01,-5.95663376e-02,4.24091291e-01,3.65219129e-01
1,1794,0,1,1,-3.85143899e-02,2.94094678e-01,4.48144637e-01,-5.58745687e-02,-3.96969467e-01,-2.91350673e-01
1,1801,1,1,1,-1.22404421e-01,3.45719667e-01,4.36370550e-01,-5.87740959e-02,4.26252761e-01,3.66860539e-01
1,1802,0,1,1,-4.04274765e-02,2.94094678e-01,4.46755824e-01,-5.54104573e-02,-3.97646327e-01,-2.91489211e-01
1,1809,1,1,1,-1.25352542e-01,3.45719667e-01,4.36193160e-01,-5.80745115e-02,4.28179345e-01,3.68309805e-01
1,1810,0,1,1,-4.20129599e-02,2.94094678e-01,4.45644253e-01,-5.49896628e-02,-3.98236756e-01,-2.91621518e-01
1,1817,1,1,1,-1.27966899e-01,3.45719667e-01,4.36107237e-01,-5.74217249e-02,4.29923313e-01,3.69620914e-01
1,1818,0,1,1,-4.33817123e-02,2.94094678e-01,4.44724463e-01,-5.45835945e-02,-3.98773252e-01,-2.91754730e-01
1,1825,1,1,1,-1.30280687e-01,3.45719667e-01,4.36090957e-01,-5.68211625e-02,4.31499038e-01,3.70800802e-01
1,1826,0,1,1,-4.45529437e-02,2.94094678e-01,4.43982651e-01,-5.41978359e-02,-3.99262268e-01,-2.91891393e-01
1,1833,1,1,1,-1.32333790e-01,3.45719667e-01,4.36131696e-01,-5.62635798e-02,4.32926384e-01,3.71866888e-01
1,1834,0,1,1,-4.55631844e-02,2.94094678e-01,4.43389210e-01,-5.38278712e-02,-3.99713776e-01,-2.92033412e-01
1,1841,1,1,1,-1.34155181e-01,3.45719667e-01,4.36218093e-01,-5.57460095e-02,4.34219807e-01,3.72829965e-01
1,1842,0,1,1,-4.64344398e-02,2.94094678e-01,4.42925400e-01,-5.34732922e-02,-4.00133386e-01,-2.92181478e-01
1,1849,1,1,1,-1.35770798e-01,3.45719667e-01,4.36341831e-01,-5.52644028e-02,4.35392877e-01,3.73700667e-01
1,1850,0,1,1,-4.71867515e-02,2.94094678e-01,4.42573173e-01,-5.31328534e-02,-4.00525660e-01,-2.92335527e-01
1,1857,1,1,1,-1.37202165e-01,3.45719667e-01,4.36495859e-01,-5.48161046e-02,4.36456983e-01,3.74487527e-01
1,1858,0,1,1,-4.78354975e-02,2.94094678e-01,4.42318092e-01,-5.28060919e-02,-4.00893825e-01,-2.92495156e-01
1,1865,1,1,1,-1.38468365e-01,3.45719667e-01,4.36674591e-01,-5.43984505e-02,4.37422495e-01,3.75198368e-01
1,1866,0,1,1,-4.83939451e-02,2.94094678e-01,4.42147161e-01,-5.24924295e-02,-4.01240384e-01,-2.92659642e-01
1,1873,1,1,1,-1.39585930e-01,3.45719667e-01,4.36873269e-01,-5.40093429e-02,4.38298482e-01,3.75839904e-01
1,1874,0,1,1,-4.88729670e-02,2.94094678e-01,4.42049377e-01,-5.21915404e-02,-4.01567229e-01,-2.92828169e-01
1,1881,1,1,1,-1.40569657e-01,3.45719667e-01,4.37087980e-01,-5.36467763e-02,4.39093193e-01,3.76418257e-01
1,1882,0,1,1,-4.92819893e-02,2.94094678e-01,4.42014907e-01,-5.19030608e-02,-4.01875851e-01,-2.92999822e-01
1,1889,1,1,1,-1.41432658e-01,3.45719667e-01,4.37315353e-01,-5.33090453e-02,4.39813984e-01,3.76938841e-01
1,1890,0,1,1,-4.96290037e-02,2.94094678e-01,4.42035225e-01,-5.16267236e-02,-4.02167435e-01,-2.93173697e-01
1,1897,1,1,1,-1.42186777e-01,3.45719667e-01,4.37552555e-01,-5.29945301e-02,4.40467570e-01,3.77406619e-01
1,1898,0,1,1,-4.99210266e-02,2.94094678e-01,4.42102696e-01,-5.13622327e-02,-4.02442947e-01,-2.93348895e-01
1,1905,1,1,1,-1.42842656e-01,3.45719667e-01,4.37797119e-01,-5.27017951e-02,4.41060002e-01,3.77826054e-01
1,1906,0,1,1,-5.01641431e-02,2.94094678e-01,4.42210620e-01,-5.11093299e-02,-4.02703196e-01,-2.93524573e-01
1,1913,1,1,1,-1.43409976e-01,3.45719667e-01,4.38046944e-01,-5.24294734e-02,4.41596824e-01,3.78201265e-01
1,1914,0,1,1,-5.03637635e-02,2.94094678e-01,4.42352984e-01,-5.08677300e-02,-4.02948877e-01,-2.93699939e-01
1,1921,1,1,1,-1.43897511e-01,3.45719667e-01,4.38300191e-01,-5.21763238e-02,4.42083067e-01,3.78535995e-01
1,1922,0,1,1,-5.05246577e-02,2.94094678e-01,4.42524472e-01,-5.06371613e-02,-4.03180603e-01,-2.93874274e-01
1,1929,1,1,1,-1.44313282e-01,3.45719667e-01,4.38555280e-01,-5.19411593e-02,4.42523350e-01,3.78833716e-01
1,1930,0,1,1,-5.06511118e-02,2.94094678e-01,4.42720310e-01,-5.04173282e-02,-4.03398929e-01,-2.94046927e-01
1,1937,1,1,1,-1.44664592e-01,3.45719667e-01,4.38810824e-01,-5.17228866e-02,4.42921884e-01,3.79097604e-01
1,1938,0,1,1,-5.07469498e-02,2.94094678e-01,4.42936264e-01,-5.02079388e-02,-4.03604370e-01,-2.94217323e-01
1,1945,1,1,1,-1.44958139e-01,3.45719667e-01,4.39065631e-01,-5.15204569e-02,4.43282539e-01,3.79330615e-01
1,1946,0,1,1,-5.08156361e-02,2.94094678e-01,4.43168531e-01,-5.00086812e-02,-4.03797410e-01,-2.94384956e-01
1,1953,1,1,1,-1.45200036e-01,3.45719667e-01,4.39318653e-01,-5.13328960e-02,4.43608849e-01,3.79535465e-01
1,1954,0,1,1,-5.08602865e-02,2.94094678e-01,4.43413742e-01,-4.98192446e-02,-4.03978518e-01,-2.94549396e-01
1,1961,1,1,1,-1.45395894e-01,3.45719667e-01,4.39568994e-01,-5.11592672e-02,4.43904068e-01,3.79714687e-01
1,1962,0,1,1,-5.08837398e-02,2.94094678e-01,4.43668874e-01,-4.96393024e-02,-4.04148147e-01,-2.94710273e-01
1,1969,1,1,1,-1.45550838e-01,3.45719667e-01,4.39815869e-01,-5.09986969e-02,4.44171165e-01,3.79870610e-01
1,1970,0,1,1,-5.08885617e-02,2.94094678e-01,4.43931257e-01,-4.94685299e-02,-4.04306742e-01,-2.94867286e-01
1,1977,1,1,1,-1.45669572e-01,3.45719667e-01,4.40058614e-01,-5.08503444e-02,4.44412874e-01,3.80005408e-01
1,1978,0,1,1,-5.08770978e-02,2.94094678e-01,4.44198506e-01,-4.93065905e-02,-4.04454743e-01,-2.95020188e-01
1,1985,1,1,1,-1.45756386e-01,3.45719667e-01,4.40296650e-01,-5.07134240e-02,4.44631690e-01,3.80121082e-01
1,1986,0,1,1,-5.08514721e-02,2.94094678e-01,4.44468526e-01,-4.91531516e-02,-4.04592585e-01,-2.95168791e-01
1,1993,1,1,1,-1.45815210e-01,3.45719667e-01,4.40529499e-01,-5.05871801e-02,4.44829907e-01,3.80219497e-01
1,1994,0,1,1,-5.08136291e-02,2.94094678e-01,4.44739454e-01,-4.90078729e-02,-4.04720699e-01,-2.95312950e-01
3,20,1,1,1,-1.48675824e-02,1.86864079e-01,1.79567509e-01,3.62576086e-04,1.42253878e-01,-1.63939130e-01
3,33,1,1,1,-1.26357465e-02,1.86864079e-01,2.05413052e-01,-9.33462461e-03,1.53623933e-01,-1.76966356e-01
3,44,1,1,1,-1.81645468e-02,1.86864079e-01,2.12782199e-01,-1.32208938e-02,1.66023544e-01,-1.89873078e-01
3,53,1,1,1,-3.11170207e-03,1.86864079e-01,2.41460408e-01,-9.64748880e-03,1.62200442e-01,-1.87613756e-01
3,62,1,1,1,-2.78847125e-02,1.86864079e-01,2.17596464e-01,-1.57151358e-02,1.81158593e-01,-2.06546516e-01
3,70,1,1,1,-2.36306023e-02,1.86864079e-01,2.27964960e-01,-1.35208431e-02,1.80903804e-01,-2.07497595e-01
3,77,1,1,1,-2.62222215e-02,1.86864079e-01,2.38825473e-01,-1.42961993e-02,1.90235248e-01,-2.17427597e-01
3,84,1,1,1,-2.88634117e-02,1.86864079e-01,2.42924583e-01,-1.38491910e-02,1.95177304e-01,-2.23547276e-01
3,90,1,1,1,-2.31717403e-02,1.86864079e-01,2.68717836e-01,-1.34906323e-02,2.03480127e-01,-2.32720542e-01
3,95,1,1,1,-9.71959062e-03,1.86864079e-01,2.60857539e-01,-4.59370012e-03,1.82063357e-01,-2.11282471e-01
3,99,1,1,1,-5.61979001e-03,1.86864079e-01,2.73720735e-01,-3.70524951e-03,1.85171109e-01,-2.15100488e-01
3,104,1,1,1,-6.05299219e-03,1.86864079e-01,2.83311740e-01,-3.54060558e-03,1.91320925e-01,-2.22996354e-01
3,111,1,1,1,-1.04584714e-02,1.86864079e-01,2.56983343e-01,1.13581189e-03,1.78395315e-01,-2.11365351e-01
3,116,1,1,1,-3.82584704e-02,1.86864079e-01,2.66905667e-01,-4.47676923e-03,2.16371288e-01,-2.50400905e-01
3,123,1,1,1,-1.99409572e-02,1.86864079e-01,2.50751862e-01,4.21779707e-03,1.85154689e-01,-2.20347417e-01
3,128,1,1,1,-7.20216980e-02,1.86864079e-01,2.53308846e-01,-3.31524478e-03,2.41580279e-01,-2.78992884e-01
3,133,1,1,1,-2.16808257e-03,1.86864079e-01,3.08270698e-01,7.51970884e-03,2.00558454e-01,-2.38813229e-01
3,138,1,1,1,-4.70619405e-03,1.86864079e-01,2.75255505e-01,1.32128151e-02,1.81356084e-01,-2.18532231e-01
3,143,1,1,1,-3.50417438e-02,1.86864079e-01,2.60709178e-01,1.12064147e-02,2.06276394e-01,-2.46143559e-01
3,150,1,1,1,-2.48304987e-02,1.86864079e-01,2.61848627e-01,1.64448387e-02,1.94871904e-01,-2.35988508e-01
3,156,1,1,1,-7.06665177e-02,1.86864079e-01,2.54418899e-01,1.49100896e-02,2.36732567e-01,-2.82091291e-01
3,163,1,1,1,-5.09770391e-02,1.86864079e-01,2.46169273e-01,2.11342120e-02,2.12900180e-01,-2.58256691e-01
3,167,1,1,1,-4.23124701e-02,1.86864079e-01,2.95153997e-01,2.23756874e-02,2.30061481e-01,-2.77490069e-01
3,173,1,1,1,-1.19768291e-02,1.86864079e-01,2.59603003e-01,2.97169358e-02,1.77490203e-01,-2.20795997e-01
3,177,1,1,1,-2.05183924e-02,1.86864079e-01,2.71166667e-01,2.94353425e-02,1.93768481e-01,-2.39520289e-01
3,182,1,1,1,-9.45656988e-03,1.86864079e-01,2.93153319e-01,3.27500729e-02,1.94537040e-01,-2.42122584e-01
3,189,1,1,1,-1.24853786e-02,1.86864079e-01,2.59122188e-01,3.84972934e-02,1.76937797e-01,-2.23169766e-01
3,194,1,1,1,-4.55331567e-02,1.86864079e-01,2.56283775e-01,3.86835551e-02,2.10223822e-01,-2.61757315e-01
3,201,1,1,1,-3.26155999e-02,1.86864079e-01,2.64486008e-01,4.42146503e-02,2.00968979e-01,-2.53248600e-01
3,206,1,1,1,-6.13504601e-03,1.86864079e-01,2.75531619e-01,4.43653107e-02,1.78886871e-01,-2.28080002e-01
3,210,1,1,1,-1.16014171e-02,1.86864079e-01,2.81482552e-01,4.54024195e-02,1.88226092e-01,-2.39721009e-01
3,215,1,1,1,-6.38898690e-03,1.86864079e-01,2.97986856e-01,4.92568897e-02,1.92418143e-01,-2.46143561e-01
3,222,1,1,1,-1.07966646e-02,1.86864079e-01,2.62224162e-01,5.54479105e-02,1.75793463e-01,-2.27440772e-01
3,227,1,1,1,-4.28266787e-02,1.86864079e-01,2.59967844e-01,5.72571054e-02,2.07553167e-01,-2.65725455e-01
3,234,1,1,1,-2.66703279e-02,1.86864079e-01,2.68281111e-01,6.27994757e-02,1.95725576e-01,-2.53535709e-01
3,239,1,1,1,-7.47885660e-03,1.86864079e-01,2.74299491e-01,6.03114106e-02,1.78676967e-01,-2.33304683e-01
3,243,1,1,1,-1.09148818e-02,1.86864079e-01,2.82118326e-01,6.15210154e-02,1.86736707e-01,-2.43761911e-01
3,248,1,1,1,-4.24183320e-03,1.86864079e-01,2.99733114e-01,6.60458749e-02,1.90288710e-01,-2.49467507e-01
3,255,1,1,1,-9.95634789e-03,1.86864079e-01,2.61487763e-01,7.32242136e-02,1.74398124e-01,-2.30823045e-01
3,260,1,1,1,-3.91030620e-02,1.86864079e-01,2.61164797e-01,7.61215310e-02,2.03795662e-01,-2.67529305e-01
3,267,1,1,1,-2.05068263e-02,1.86864079e-01,2.70396455e-01,8.15328153e-02,1.90567256e-01,-2.52888888e-01
3,272,1,1,1,-6.12758259e-03,1.86864079e-01,2.73196786e-01,7.69457077e-02,1.76536703e-01,-2.35625765e-01
3,276,1,1,1,-7.20950173e-03,1.86864079e-01,2.83061627e-01,7.80358780e-02,1.83233368e-01,-2.44639566e-01
3,282,1,1,1,-2.18483944e-02,1.86864079e-01,2.56458015e-01,8.90741658e-02,1.84972835e-01,-2.47665834e-01
3,288,1,1,1,-2.13458357e-02,1.86864079e-01,2.56449548e-01,9.23517269e-02,1.84620049e-01,-2.48105795e-01
3,294,1,1,1,-1.92876382e-02,1.86864079e-01,2.57976126e-01,9.53714537e-02,1.83476685e-01,-2.47530483e-01
3,300,1,1,1,-1.81146648e-02,1.86864079e-01,2.58400389e-01,9.86461262e-02,1.82742646e-01,-2.47430010e-01
3,306,1,1,1,-1.68797226e-02,1.86864079e-01,2.58742718e-01,1.01996359e-01,1.81955565e-01,-2.47230553e-01
3,312,1,1,1,-1.56410030e-02,1.86864079e-01,2.58938700e-01,1.05452116e-01,1.81148025e-01,-2.46973268e-01
3,318,1,1,1,-1.42845083e-02,1.86864079e-01,2.59109393e-01,1.09001108e-01,1.80267143e-01,-2.46591129e-01
3,324,1,1,1,-1.27824273e-02,1.86864079e-01,2.59281217e-01,1.12651315e-01,1.79302113e-01,-2.46069600e-01
3,330,1,1,1,-1.11073345e-02,1.86864079e-01,2.59478835e-01,1.16411355e-01,1.78241922e-01,-2.45393605e-01
3,336,1,1,1,-9.24214059e-03,1.86864079e-01,2.59713884e-01,1.20294105e-01,1.77080345e-01,-2.44554013e-01
3,342,1,1,1,-7.17132698e-03,1.86864079e-01,2.59994312e-01,1.24314964e-01,1.75811685e-01,-2.43542256e-01
3,348,1,1,1,-4.87959867e-03,1.86864079e-01,2.60325555e-01,1.28492047e-01,1.74430167e-01,-2.42349574e-01
3,354,1,1,1,-2.35013016e-03,1.86864079e-01,2.60712159e-01,1.32846201e-01,1.72929124e-01,-2.40965955e-01
3,361,1,1,1,-3.62577574e-02,1.86864079e-01,2.29114633e-01,1.59045030e-01,1.97309580e-01,-2.74072115e-01
3,368,1,1,1,-1.05508247e-02,1.86864079e-01,2.67794829e-01,1.55924703e-01,1.90016251e-01,-2.65464183e-01
3,374,1,1,1,-2.84504531e-02,1.86864079e-01,2.50794427e-01,1.67380526e-01,2.01194680e-01,-2.80865161e-01
3,382,1,1,1,-6.04304074e-02,1.86864079e-01,2.01913939e-01,2.09030171e-01,2.21796177e-01,-3.09353705e-01
3,387,1,1,1,-3.76085659e-03,1.86864079e-01,2.88668522e-01,1.70669710e-01,1.97711312e-01,-2.77720649e-01
3,394,1,1,1,-2.56025116e-02,1.86864079e-01,2.36100202e-01,2.12053652e-01,2.06090527e-01,-2.89550105e-01
3,401,1,1,1,-3.06012819e-02,1.86864079e-01,2.08557597e-01,2.35395736e-01,2.08484027e-01,-2.93331069e-01
3,408,1,1,1,-1.41589654e-02,1.86864079e-01,1.90934370e-01,2.43298382e-01,1.91434945e-01,-2.70484128e-01
3,416,1,1,1,-4.08272973e-03,1.86864079e-01,2.09871455e-01,2.73978510e-01,2.02607882e-01,-2.86606049e-01
3,422,1,1,1,-2.28324314e-03,1.86864079e-01,2.24028745e-01,2.69563308e-01,2.04056203e-01,-2.88959451e-01
13,18,1,1,1,-1.57458873e-03,2.32415614e-01,2.84598448e-01,-1.49928108e-01,2.79362002e-01,-1.64335555e-01
13,35,1,1,1,-2.01531180e-03,2.32415614e-01,3.64092830e-01,-1.61364056e-01,3.81878986e-01,-1.21596460e-01
13,46,0,1,1,-1.05725782e-02,2.88204523e-01,5.19439921e-01,-2.84890597e-01,-6.01129247e-01,-1.40246588e-02
13,50,1,1,1,-2.28614218e-02,2.32415614e-01,3.93077891e-01,-1.91604323e-01,4.48592115e-01,-1.13353350e-01
13,67,1,1,1,-2.73270145e-02,2.32415614e-01,4.05940096e-01,-1.51538125e-01,4.50234776e-01,-1.11206230e-01
13,70,0,1,1,-1.78668524e-02,2.88204523e-01,4.44199272e-01,-2.26773394e-01,-5.16329028e-01,3.21747811e-03
13,81,1,1,1,-7.33987826e-03,2.32415614e-01,3.80506865e-01,-1.39786136e-01,3.95103362e-01,-1.24735117e-01
13,91,0,1,1,-3.49972663e-02,2.88204523e-01,4.38772163e-01,-1.95366907e-01,-5.13863266e-01,4.03862458e-02
13,95,1,1,1,-2.44432235e-02,2.32415614e-01,3.97955500e-01,-1.71388094e-01,4.41698668e-01,-1.30720959e-01
13,107,0,1,1,-2.42049857e-03,2.88204523e-01,4.45749698e-01,-1.65470680e-01,-4.75081950e-01,5.28297108e-02
13,109,1,1,1,-1.42734089e-02,2.32415614e-01,4.00763349e-01,-1.63530640e-01,4.30004795e-01,-1.29316733e-01
13,123,0,1,1,-2.40227845e-02,2.88204523e-01,4.42426374e-01,-1.57956480e-01,-4.90337682e-01,6.54453080e-02
13,123,1,1,1,-1.54863421e-02,2.32415614e-01,4.34353276e-01,-1.35613598e-01,4.56372774e-01,-1.19432197e-01
13,137,1,1,1,-2.60538638e-02,2.32415614e-01,3.96953257e-01,-1.17754652e-01,4.20076904e-01,-1.45007948e-01
13,140,0,1,1,-6.60522567e-03,2.88204523e-01,4.21701495e-01,-1.69564026e-01,-4.55847277e-01,7.34342938e-02
13,149,1,1,1,-3.15859384e-02,2.32415614e-01,3.96340604e-01,-1.33044306e-01,4.31003496e-01,-1.43556912e-01
13,154,0,1,1,-1.82969757e-02,2.88204523e-01,4.23297888e-01,-1.63333860e-01,-4.67213015e-01,7.66030423e-02
13,160,1,1,1,-9.14195877e-03,2.32415614e-01,4.05815676e-01,-1.38848131e-01,4.18055502e-01,-1.35413152e-01
13,167,0,1,1,-3.59022445e-02,2.88204523e-01,4.20458591e-01,-1.53943874e-01,-4.79399530e-01,8.10091251e-02
13,171,1,1,1,-1.17475440e-02,2.32415614e-01,4.06082393e-01,-1.48265217e-01,4.24233674e-01,-1.36597287e-01
13,179,0,1,1,-2.43883427e-02,2.88204523e-01,4.27230535e-01,-1.42960412e-01,-4.69117606e-01,8.53265721e-02
13,182,1,1,1,-1.15279086e-02,2.32415614e-01,4.04935035e-01,-1.48309741e-01,4.22679689e-01,-1.37251414e-01
13,191,0,1,1,-4.04226573e-02,2.88204523e-01,4.24831920e-01,-1.40121644e-01,-4.81895783e-01,9.11885276e-02
13,193,1,1,1,-1.26830743e-02,2.32415614e-01,4.05007594e-01,-1.52584395e-01,4.25502187e-01,-1.37637612e-01
13,202,0,1,1,-3.00899742e-03,2.88204523e-01,4.36046272e-01,-1.26046634e-01,-4.48365182e-01,8.94525916e-02
13,204,1,1,1,-1.30165446e-02,2.32415614e-01,4.02273688e-01,-1.43241382e-01,4.20372170e-01,-1.36550346e-01
13,213,0,1,1,-1.27562958e-02,2.88204523e-01,4.33733040e-01,-1.26447293e-01,-4.56390835e-01,9.26119303e-02
13,215,1,1,1,-2.54738579e-02,2.32415614e-01,3.99488254e-01,-1.43749206e-01,4.31454344e-01,-1.39913211e-01
13,224,0,1,1,-2.96349209e-02,2.88204523e-01,4.29133996e-01,-1.29204258e-01,-4.70411642e-01,9.59037757e-02
13,226,1,1,1,-4.03615233e-02,2.32415614e-01,3.96133876e-01,-1.46098600e-01,4.44923134e-01,-1.43776831e-01
13,235,0,1,1,-4.83305793e-02,2.88204523e-01,4.23683015e-01,-1.32736373e-01,-4.85423288e-01,9.91012255e-02
13,236,1,1,1,-2.86875265e-03,2.32415614e-01,4.03028791e-01,-1.54899915e-01,4.14398338e-01,-1.32547953e-01
13,246,0,1,1,-5.37722389e-02,2.88204523e-01,4.22602741e-01,-1.25300950e-01,-4.88579288e-01,9.67260210e-02
13,247,1,1,1,-3.24848418e-02,2.32415614e-01,3.89930836e-01,-1.59733931e-01,4.37149669e-01,-1.37644450e-01
13,256,0,1,1,-1.47558670e-02,2.88204523e-01,4.32209923e-01,-1.16688159e-01,-4.54608510e-01,9.22416005e-02
13,257,1,1,1,-1.46436883e-03,2.32415614e-01,4.01608413e-01,-1.45084814e-01,4.09768833e-01,-1.26066620e-01
13,266,0,1,1,-1.75638268e-02,2.88204523e-01,4.31537930e-01,-1.15499394e-01,-4.56743372e-01,9.22735846e-02
13,267,1,1,1,-6.76465969e-03,2.32415614e-01,3.99807813e-01,-1.44931693e-01,4.14352800e-01,-1.26205784e-01
13,276,0,1,1,-2.77968944e-02,2.88204523e-01,4.28721092e-01,-1.16935571e-01,-4.65332187e-01,9.34802220e-02
13,277,1,1,1,-1.45889429e-02,2.32415614e-01,3.97243190e-01,-1.46909993e-01,4.21548582e-01,-1.27555609e-01
13,286,0,1,1,-3.93714791e-02,2.88204523e-01,4.25296161e-01,-1.18838971e-01,-4.74770079e-01,9.46803895e-02
13,287,1,1,1,-2.26141569e-02,2.32415614e-01,3.94438897e-01,-1.49377815e-01,4.28818887e-01,-1.28935233e-01
13,296,0,1,1,-5.12806025e-02,2.88204523e-01,4.21605590e-01,-1.20923798e-01,-4.84232592e-01,9.57770217e-02
13,297,1,1,1,-3.05946734e-02,2.32415614e-01,3.91459161e-01,-1.52059275e-01,4.35878836e-01,-1.30255945e-01
13,305,0,1,1,-5.72555644e-03,2.88204523e-01,4.33142729e-01,-1.10442185e-01,-4.44232897e-01,9.05140273e-02
13,307,1,1,1,-5.08176788e-02,2.32415614e-01,4.05545310e-01,-1.18780699e-01,4.60441723e-01,-1.31859591e-01
13,314,0,1,1,-1.13158802e-02,2.88204523e-01,4.30801056e-01,-1.17828835e-01,-4.49151939e-01,9.51398991e-02
13,316,1,1,1,-3.24200753e-02,2.32415614e-01,4.14558470e-01,-1.12919557e-01,4.47362683e-01,-1.29985602e-01
13,323,0,1,1,-1.95175620e-02,2.88204523e-01,4.27387781e-01,-1.17714287e-01,-4.54422611e-01,9.76453867e-02
13,325,1,1,1,-4.02216226e-02,2.32415614e-01,4.12055570e-01,-1.13442028e-01,4.53006842e-01,-1.32910911e-01
13,332,0,1,1,-3.05398416e-02,2.88204523e-01,4.23480212e-01,-1.19159949e-01,-4.62581583e-01,1.00462451e-01
13,334,1,1,1,-5.02125793e-02,2.32415614e-01,4.08962995e-01,-1.14610620e-01,4.60398735e-01,-1.36498751e-01
13,341,0,1,1,-4.19985451e-02,2.88204523e-01,4.19331502e-01,-1.20771854e-01,-4.70906362e-01,1.03298077e-01
13,343,1,1,1,-6.05853018e-02,2.32415614e-01,4.05742801e-01,-1.15669855e-01,4.67917811e-01,-1.40160477e-01
13,350,0,1,1,-5.34692454e-02,2.88204523e-01,4.15022416e-01,-1.22347380e-01,-4.78989263e-01,1.06070820e-01
13,351,1,1,1,-2.40139127e-03,2.32415614e-01,3.92381549e-01,-1.47781738e-01,4.02601743e-01,-1.26948611e-01
13,358,0,1,1,-3.22030675e-03,2.88204523e-01,4.30157329e-01,-1.02244416e-01,-4.35343711e-01,9.58405369e-02
13,360,1,1,1,-4.03165254e-02,2.32415614e-01,4.14772968e-01,-1.03751311e-01,4.54100512e-01,-1.30039225e-01
13,367,0,1,1,-6.11424060e-02,2.88204523e-01,4.12093321e-01,-1.21115847e-01,-4.83977679e-01,1.06761255e-01
13,368,1,1,1,-9.79766943e-03,2.32415614e-01,3.87651741e-01,-1.49328126e-01,4.07374070e-01,-1.28128052e-01
13,375,0,1,1,-1.73115107e-02,2.88204523e-01,4.26306749e-01,-1.02555139e-01,-4.46971645e-01,9.89083408e-02
13,377,1,1,1,-5.47892969e-02,2.32415614e-01,4.12530789e-01,-1.02069417e-01,4.66388007e-01,-1.33683739e-01
13,383,0,1,1,-1.31869770e-02,2.88204523e-01,4.28041181e-01,-1.06701468e-01,-4.44128292e-01,1.02671774e-01
13,385,1,1,1,-3.19081105e-02,2.32415614e-01,4.22100823e-01,-9.33700871e-02,4.48815033e-01,-1.31758317e-01
13,391,0,1,1,-1.85005654e-02,2.88204523e-01,4.25458630e-01,-1.05022548e-01,-4.46667819e-01,1.05039071e-01
13,393,1,1,1,-3.76869182e-02,2.32415614e-01,4.19767218e-01,-9.26325554e-02,4.52117214e-01,-1.34395872e-01
13,399,0,1,1,-2.72371282e-02,2.88204523e-01,4.22436820e-01,-1.04547741e-01,-4.52841943e-01,1.07491394e-01
13,401,1,1,1,-4.59190700e-02,2.32415614e-01,4.16657644e-01,-9.22891775e-02,4.57294477e-01,-1.37556227e-01
13,407,0,1,1,-3.69573383e-02,2.88204523e-01,4.18990165e-01,-1.03893257e-01,-4.59603808e-01,1.09855566e-01
13,409,1,1,1,-5.46921580e-02,2.32415614e-01,4.13192193e-01,-9.17270206e-02,4.62626214e-01,-1.40750770e-01
13,415,0,1,1,-4.71034732e-02,2.88204523e-01,4.15251237e-01,-1.02971284e-01,-4.66446144e-01,1.12107730e-01
13,417,1,1,1,-6.37210674e-02,2.32415614e-01,4.09430961e-01,-9.09236826e-02,4.67873115e-01,-1.43932772e-01
13,423,0,1,1,-5.75624840e-02,2.88204523e-01,4.11218095e-01,-1.01812019e-01,-4.73261988e-01,1.14243529e-01
13,425,1,1,1,-7.29246815e-02,2.32415614e-01,4.05380120e-01,-8.99214429e-02,4.72976516e-01,-1.47094543e-01
13,430,0,1,1,-4.61018746e-03,2.88204523e-01,4.09685153e-01,-1.02636736e-01,-4.15855535e-01,1.00252609e-01
13,432,1,1,1,-1.29361197e-02,2.32415614e-01,4.24433389e-01,-8.17029896e-02,4.27258818e-01,-1.31168222e-01
13,438,0,1,1,-4.71952337e-02,2.88204523e-01,4.18434099e-01,-9.90825317e-02,-4.66730747e-01,1.19423979e-01
13,440,1,1,1,-7.53492011e-02,2.32415614e-01,4.05839133e-01,-8.74765706e-02,4.74226957e-01,-1.51048160e-01
13,445,0,1,1,-1.75857693e-02,2.88204523e-01,4.01259105e-01,-1.02384539e-01,-4.22432142e-01,1.03093731e-01
13,447,1,1,1,-2.58597528e-02,2.32415614e-01,4.18088567e-01,-8.23555560e-02,4.34461370e-01,-1.36687813e-01
