seed,epoch,token,sq0,sq1,sq2,sq3,N,p
3,1408,1,5.77335350e-01,1.14932379e-02,7.68452376e-02,-4.87994042e-02,3.25161628e-01,1
3,1409,0,5.49157989e-01,8.74984524e-02,-8.76512419e-02,8.77659764e-02,2.93844870e-01,1
3,1409,1,5.77328113e-01,1.14923455e-02,7.68373807e-02,-4.87938127e-02,3.25155005e-01,1
3,1410,0,5.49153449e-01,8.74965849e-02,-8.76590610e-02,8.77675999e-02,2.93837900e-01,1
3,1410,1,5.77320883e-01,1.14914515e-02,7.68295283e-02,-4.87882263e-02,3.25148388e-01,1
3,1411,0,5.49148912e-01,8.74947168e-02,-8.76668758e-02,8.77692217e-02,2.93830936e-01,1
3,1411,1,5.77313659e-01,1.14905559e-02,7.68216804e-02,-4.87826452e-02,3.25141777e-01,1
3,1412,0,5.49144378e-01,8.74928482e-02,-8.76746863e-02,8.77708419e-02,2.93823976e-01,1
3,1412,1,5.77306441e-01,1.14896587e-02,7.68138371e-02,-4.87770691e-02,3.25135171e-01,1
3,1413,0,5.49139848e-01,8.74909790e-02,-8.76824925e-02,8.77724606e-02,2.93817020e-01,1
3,1413,1,5.77299228e-01,1.14887600e-02,7.68059982e-02,-4.87714982e-02,3.25128570e-01,1
3,1414,0,5.49135321e-01,8.74891093e-02,-8.76902944e-02,8.77740776e-02,2.93810068e-01,1
3,1414,1,5.77292022e-01,1.14878596e-02,7.67981638e-02,-4.87659324e-02,3.25121975e-01,1
3,1415,0,5.49130797e-01,8.74872391e-02,-8.76980920e-02,8.77756930e-02,2.93803121e-01,1
3,1415,1,5.77284821e-01,1.14869577e-02,7.67903339e-02,-4.87603718e-02,3.25115386e-01,1
3,1416,0,5.49126276e-01,8.74853684e-02,-8.77058852e-02,8.77773068e-02,2.93796179e-01,1
3,1416,1,5.77277627e-01,1.14860543e-02,7.67825085e-02,-4.87548162e-02,3.25108802e-01,1
3,1417,0,5.49121758e-01,8.74834971e-02,-8.77136742e-02,8.77789190e-02,2.93789241e-01,1
3,1417,1,5.77270438e-01,1.14851492e-02,7.67746876e-02,-4.87492658e-02,3.25102223e-01,1
3,1418,0,5.49117244e-01,8.74816253e-02,-8.77214589e-02,8.77805296e-02,2.93782307e-01,1
3,1418,1,5.77263255e-01,1.14842426e-02,7.67668711e-02,-4.87437205e-02,3.25095650e-01,1
3,1419,0,5.49112733e-01,8.74797530e-02,-8.77292394e-02,8.77821386e-02,2.93775377e-01,1
3,1419,1,5.77256078e-01,1.14833345e-02,7.67590592e-02,-4.87381802e-02,3.25089083e-01,1
3,1420,0,5.49108225e-01,8.74778801e-02,-8.77370155e-02,8.77837460e-02,2.93768452e-01,1
3,1420,1,5.77248907e-01,1.14824247e-02,7.67512517e-02,-4.87326451e-02,3.25082521e-01,1
3,1421,0,5.49103720e-01,8.74760067e-02,-8.77447874e-02,8.77853519e-02,2.93761532e-01,1
3,1421,1,5.77241741e-01,1.14815134e-02,7.67434486e-02,-4.87271151e-02,3.25075964e-01,1
3,1422,0,5.49099219e-01,8.74741328e-02,-8.77525549e-02,8.77869561e-02,2.93754615e-01,1
3,1422,1,5.77234582e-01,1.14806006e-02,7.67356501e-02,-4.87215901e-02,3.25069413e-01,1
3,1423,0,5.49094720e-01,8.74722584e-02,-8.77603183e-02,8.77885588e-02,2.93747703e-01,1
3,1423,1,5.77227428e-01,1.14796862e-02,7.67278560e-02,-4.87160703e-02,3.25062868e-01,1
3,1424,0,5.49090225e-01,8.74703834e-02,-8.77680773e-02,8.77901598e-02,2.93740796e-01,1
3,1424,1,5.77220280e-01,1.14787702e-02,7.67200663e-02,-4.87105555e-02,3.25056327e-01,1
3,1425,0,5.49085733e-01,8.74685079e-02,-8.77758321e-02,8.77917593e-02,2.93733893e-01,1
3,1425,1,5.77213138e-01,1.14778527e-02,7.67122811e-02,-4.87050457e-02,3.25049793e-01,1
3,1426,0,5.49081245e-01,8.74666319e-02,-8.77835826e-02,8.77933572e-02,2.93726994e-01,1
3,1426,1,5.77206002e-01,1.14769337e-02,7.67045004e-02,-4.86995411e-02,3.25043263e-01,1
3,1427,0,5.49076759e-01,8.74647554e-02,-8.77913288e-02,8.77949535e-02,2.93720099e-01,1
3,1427,1,5.77198872e-01,1.14760131e-02,7.66967241e-02,-4.86940414e-02,3.25036739e-01,1
3,1428,0,5.49072277e-01,8.74628784e-02,-8.77990709e-02,8.77965483e-02,2.93713209e-01,1
3,1428,1,5.77191747e-01,1.14750909e-02,7.66889522e-02,-4.86885469e-02,3.25030221e-01,1
3,1429,0,5.49067797e-01,8.74610008e-02,-8.78068086e-02,8.77981414e-02,2.93706324e-01,1
3,1429,1,5.77184629e-01,1.14741673e-02,7.66811848e-02,-4.86830573e-02,3.25023708e-01,1
3,1430,0,5.49063321e-01,8.74591228e-02,-8.78145421e-02,8.77997330e-02,2.93699442e-01,1
3,1430,1,5.77177516e-01,1.14732421e-02,7.66734218e-02,-4.86775728e-02,3.25017200e-01,1
3,1431,0,5.49058849e-01,8.74572442e-02,-8.78222714e-02,8.78013230e-02,2.93692565e-01,1
3,1431,1,5.77170409e-01,1.14723153e-02,7.66656633e-02,-4.86720934e-02,3.25010698e-01,1
3,1432,0,5.49054379e-01,8.74553651e-02,-8.78299964e-02,8.78029115e-02,2.93685692e-01,1
3,1432,1,5.77163307e-01,1.14713870e-02,7.66579092e-02,-4.86666190e-02,3.25004201e-01,1
3,1433,0,5.49049912e-01,8.74534855e-02,-8.78377172e-02,8.78044984e-02,2.93678824e-01,1
3,1433,1,5.77156212e-01,1.14704572e-02,7.66501595e-02,-4.86611496e-02,3.24997710e-01,1
3,1434,0,5.49045449e-01,8.74516054e-02,-8.78454337e-02,8.78060837e-02,2.93671960e-01,1
3,1434,1,5.77149122e-01,1.14695259e-02,7.66424142e-02,-4.86556852e-02,3.24991224e-01,1
3,1435,0,5.49040989e-01,8.74497247e-02,-8.78531460e-02,8.78076674e-02,2.93665100e-01,1
3,1435,1,5.77142038e-01,1.14685930e-02,7.66346733e-02,-4.86502258e-02,3.24984743e-01,1
3,1436,0,5.49036532e-01,8.74478436e-02,-8.78608541e-02,8.78092496e-02,2.93658245e-01,1
3,1436,1,5.77134960e-01,1.14676586e-02,7.66269369e-02,-4.86447714e-02,3.24978268e-01,1
3,1437,0,5.49032078e-01,8.74459619e-02,-8.78685579e-02,8.78108303e-02,2.93651393e-01,1
3,1437,1,5.77127887e-01,1.14667227e-02,7.66192048e-02,-4.86393220e-02,3.24971798e-01,1
3,1438,0,5.49027627e-01,8.74440798e-02,-8.78762576e-02,8.78124093e-02,2.93644547e-01,1
3,1438,1,5.77120821e-01,1.14657853e-02,7.66114772e-02,-4.86338776e-02,3.24965334e-01,1
3,1439,0,5.49023180e-01,8.74421971e-02,-8.78839530e-02,8.78139869e-02,2.93637704e-01,1
3,1439,1,5.77113760e-01,1.14648463e-02,7.66037540e-02,-4.86284382e-02,3.24958874e-01,1
3,1440,0,5.49018735e-01,8.74403140e-02,-8.78916442e-02,8.78155628e-02,2.93630866e-01,1
3,1440,1,5.77106705e-01,1.14639059e-02,7.65960351e-02,-4.86230038e-02,3.24952421e-01,1
3,1441,0,5.49014294e-01,8.74384303e-02,-8.78993312e-02,8.78171372e-02,2.93624032e-01,1
3,1441,1,5.77099655e-01,1.14629639e-02,7.65883207e-02,-4.86175743e-02,3.24945972e-01,1
3,1442,0,5.49009856e-01,8.74365461e-02,-8.79070140e-02,8.78187101e-02,2.93617202e-01,1
3,1442,1,5.77092612e-01,1.14620204e-02,7.65806106e-02,-4.86121499e-02,3.24939529e-01,1
3,1443,0,5.49005421e-01,8.74346615e-02,-8.79146926e-02,8.78202814e-02,2.93610377e-01,1
3,1443,1,5.77085574e-01,1.14610755e-02,7.65729049e-02,-4.86067303e-02,3.24933091e-01,1
3,1444,0,5.49000989e-01,8.74327763e-02,-8.79223669e-02,8.78218512e-02,2.93603556e-01,1
3,1444,1,5.77078541e-01,1.14601290e-02,7.65652037e-02,-4.86013158e-02,3.24926659e-01,1
3,1445,0,5.48996560e-01,8.74308906e-02,-8.79300371e-02,8.78234194e-02,2.93596739e-01,1
3,1445,1,5.77071515e-01,1.14591810e-02,7.65575067e-02,-4.85959062e-02,3.24920232e-01,1
3,1446,0,5.48992134e-01,8.74290045e-02,-8.79377031e-02,8.78249861e-02,2.93589927e-01,1
3,1446,1,5.77064494e-01,1.14582315e-02,7.65498142e-02,-4.85905015e-02,3.24913810e-01,1
3,1447,0,5.48987712e-01,8.74271178e-02,-8.79453649e-02,8.78265513e-02,2.93583118e-01,1
3,1447,1,5.77057479e-01,1.14572805e-02,7.65421260e-02,-4.85851018e-02,3.24907394e-01,1
3,1448,0,5.48983292e-01,8.74252306e-02,-8.79530225e-02,8.78281149e-02,2.93576314e-01,1
3,1448,1,5.77050469e-01,1.14563280e-02,7.65344423e-02,-4.85797070e-02,3.24900983e-01,1
3,1449,0,5.48978876e-01,8.74233430e-02,-8.79606759e-02,8.78296769e-02,2.93569515e-01,1
3,1449,1,5.77043465e-01,1.14553741e-02,7.65267628e-02,-4.85743172e-02,3.24894577e-01,1
3,1450,0,5.48974463e-01,8.74214548e-02,-8.79683252e-02,8.78312375e-02,2.93562719e-01,1
3,1450,1,5.77036467e-01,1.14544186e-02,7.65190878e-02,-4.85689323e-02,3.24888176e-01,1
3,1451,0,5.48970053e-01,8.74195662e-02,-8.79759702e-02,8.78327965e-02,2.93555928e-01,1
3,1451,1,5.77029475e-01,1.14534617e-02,7.65114170e-02,-4.85635523e-02,3.24881781e-01,1
3,1452,0,5.48965646e-01,8.74176771e-02,-8.79836111e-02,8.78343539e-02,2.93549141e-01,1
3,1452,1,5.77022488e-01,1.14525032e-02,7.65037507e-02,-4.85581772e-02,3.24875391e-01,1
3,1453,0,5.48961242e-01,8.74157875e-02,-8.79912478e-02,8.78359099e-02,2.93542358e-01,1
3,1453,1,5.77015507e-01,1.14515433e-02,7.64960887e-02,-4.85528070e-02,3.24869007e-01,1
3,1454,0,5.48956841e-01,8.74138973e-02,-8.79988804e-02,8.78374643e-02,2.93535580e-01,1
3,1454,1,5.77008532e-01,1.14505819e-02,7.64884310e-02,-4.85474417e-02,3.24862627e-01,1
3,1455,0,5.48952443e-01,8.74120068e-02,-8.80065088e-02,8.78390172e-02,2.93528806e-01,1
3,1455,1,5.77001562e-01,1.14496191e-02,7.64807777e-02,-4.85420813e-02,3.24856253e-01,1
3,1456,0,5.48948049e-01,8.74101157e-02,-8.80141330e-02,8.78405686e-02,2.93522036e-01,1
3,1456,1,5.76994598e-01,1.14486547e-02,7.64731287e-02,-4.85367259e-02,3.24849884e-01,1
3,1457,0,5.48943657e-01,8.74082241e-02,-8.80217531e-02,8.78421184e-02,2.93515270e-01,1
3,1457,1,5.76987639e-01,1.14476889e-02,7.64654841e-02,-4.85313753e-02,3.24843521e-01,1
3,1458,0,5.48939269e-01,8.74063320e-02,-8.80293690e-02,8.78436667e-02,2.93508508e-01,1
3,1458,1,5.76980686e-01,1.14467216e-02,7.64578437e-02,-4.85260295e-02,3.24837162e-01,1
3,1459,0,5.48934884e-01,8.74044395e-02,-8.80369807e-02,8.78452136e-02,2.93501751e-01,1
3,1459,1,5.76973739e-01,1.14457528e-02,7.64502078e-02,-4.85206887e-02,3.24830809e-01,1
3,1460,0,5.48930501e-01,8.74025465e-02,-8.80445883e-02,8.78467589e-02,2.93494998e-01,1
3,1460,1,5.76966798e-01,1.14447826e-02,7.64425761e-02,-4.85153527e-02,3.24824462e-01,1
3,1461,0,5.48926122e-01,8.74006530e-02,-8.80521918e-02,8.78483026e-02,2.93488249e-01,1
3,1461,1,5.76959862e-01,1.14438109e-02,7.64349487e-02,-4.85100216e-02,3.24818119e-01,1
3,1462,0,5.48921746e-01,8.73987590e-02,-8.80597911e-02,8.78498449e-02,2.93481504e-01,1
3,1462,1,5.76952931e-01,1.14428378e-02,7.64273257e-02,-4.85046953e-02,3.24811782e-01,1
3,1463,0,5.48917373e-01,8.73968645e-02,-8.80673863e-02,8.78513857e-02,2.93474764e-01,1
3,1463,1,5.76946006e-01,1.14418632e-02,7.64197070e-02,-4.84993739e-02,3.24805450e-01,1
3,1464,0,5.48913003e-01,8.73949696e-02,-8.80749773e-02,8.78529249e-02,2.93468028e-01,1
3,1464,1,5.76939087e-01,1.14408871e-02,7.64120926e-02,-4.84940574e-02,3.24799123e-01,1
3,1465,0,5.48908636e-01,8.73930742e-02,-8.80825643e-02,8.78544627e-02,2.93461296e-01,1
3,1465,1,5.76932174e-01,1.14399096e-02,7.64044825e-02,-4.84887457e-02,3.24792801e-01,1
3,1466,0,5.48904272e-01,8.73911783e-02,-8.80901470e-02,8.78559989e-02,2.93454568e-01,1
3,1466,1,5.76925266e-01,1.14389306e-02,7.63968767e-02,-4.84834388e-02,3.24786485e-01,1
3,1467,0,5.48899912e-01,8.73892819e-02,-8.80977257e-02,8.78575337e-02,2.93447844e-01,1
3,1467,1,5.76918363e-01,1.14379502e-02,7.63892752e-02,-4.84781368e-02,3.24780173e-01,1
3,1468,0,5.48895554e-01,8.73873851e-02,-8.81053002e-02,8.78590669e-02,2.93441124e-01,1
3,1468,1,5.76911466e-01,1.14369683e-02,7.63816780e-02,-4.84728396e-02,3.24773867e-01,1
3,1469,0,5.48891199e-01,8.73854878e-02,-8.81128707e-02,8.78605987e-02,2.93434409e-01,1
3,1469,1,5.76904575e-01,1.14359850e-02,7.63740851e-02,-4.84675472e-02,3.24767567e-01,1
3,1470,0,5.48886847e-01,8.73835900e-02,-8.81204370e-02,8.78621289e-02,2.93427698e-01,1
3,1470,1,5.76897689e-01,1.14350002e-02,7.63664965e-02,-4.84622596e-02,3.24761271e-01,1
3,1471,0,5.48882499e-01,8.73816917e-02,-8.81279991e-02,8.78636577e-02,2.93420991e-01,1
3,1471,1,5.76890809e-01,1.14340140e-02,7.63589121e-02,-4.84569768e-02,3.24754980e-01,1
3,1472,0,5.48878153e-01,8.73797930e-02,-8.81355572e-02,8.78651849e-02,2.93414288e-01,1
3,1472,1,5.76883935e-01,1.14330264e-02,7.63513321e-02,-4.84516989e-02,3.24748695e-01,1
3,1473,0,5.48873811e-01,8.73778938e-02,-8.81431112e-02,8.78667107e-02,2.93407590e-01,1
3,1473,1,5.76877066e-01,1.14320373e-02,7.63437563e-02,-4.84464257e-02,3.24742415e-01,1
3,1474,0,5.48869471e-01,8.73759942e-02,-8.81506611e-02,8.78682350e-02,2.93400895e-01,1
3,1474,1,5.76870202e-01,1.14310468e-02,7.63361848e-02,-4.84411573e-02,3.24736140e-01,1
3,1475,0,5.48865135e-01,8.73740940e-02,-8.81582068e-02,8.78697578e-02,2.93394205e-01,1
3,1475,1,5.76863344e-01,1.14300549e-02,7.63286176e-02,-4.84358937e-02,3.24729870e-01,1
3,1476,0,5.48860802e-01,8.73721934e-02,-8.81657485e-02,8.78712791e-02,2.93387519e-01,1
3,1476,1,5.76856492e-01,1.14290615e-02,7.63210546e-02,-4.84306349e-02,3.24723606e-01,1
3,1477,0,5.48856471e-01,8.73702924e-02,-8.81732861e-02,8.78727989e-02,2.93380837e-01,1
3,1477,1,5.76849645e-01,1.14280667e-02,7.63134959e-02,-4.84253809e-02,3.24717346e-01,1
3,1478,0,5.48852144e-01,8.73683909e-02,-8.81808196e-02,8.78743173e-02,2.93374159e-01,1
3,1478,1,5.76842803e-01,1.14270705e-02,7.63059415e-02,-4.84201317e-02,3.24711092e-01,1
3,1479,0,5.48847819e-01,8.73664889e-02,-8.81883490e-02,8.78758342e-02,2.93367485e-01,1
3,1479,1,5.76835968e-01,1.14260728e-02,7.62983913e-02,-4.84148872e-02,3.24704843e-01,1
3,1480,0,5.48843498e-01,8.73645864e-02,-8.81958743e-02,8.78773496e-02,2.93360816e-01,1
3,1480,1,5.76829137e-01,1.14250738e-02,7.62908453e-02,-4.84096475e-02,3.24698599e-01,1
3,1481,0,5.48839180e-01,8.73626835e-02,-8.82033956e-02,8.78788635e-02,2.93354150e-01,1
3,1481,1,5.76822312e-01,1.14240733e-02,7.62833036e-02,-4.84044125e-02,3.24692360e-01,1
3,1482,0,5.48834865e-01,8.73607802e-02,-8.82109127e-02,8.78803759e-02,2.93347489e-01,1
3,1482,1,5.76815493e-01,1.14230714e-02,7.62757662e-02,-4.83991823e-02,3.24686126e-01,1
3,1483,0,5.48830552e-01,8.73588763e-02,-8.82184258e-02,8.78818869e-02,2.93340832e-01,1
3,1483,1,5.76808679e-01,1.14220681e-02,7.62682330e-02,-4.83939568e-02,3.24679897e-01,1
3,1484,0,5.48826243e-01,8.73569721e-02,-8.82259348e-02,8.78833964e-02,2.93334179e-01,1
3,1484,1,5.76801871e-01,1.14210633e-02,7.62607040e-02,-4.83887361e-02,3.24673674e-01,1
3,1485,0,5.48821937e-01,8.73550673e-02,-8.82334398e-02,8.78849044e-02,2.93327530e-01,1
3,1485,1,5.76795068e-01,1.14200572e-02,7.62531793e-02,-4.83835201e-02,3.24667456e-01,1
3,1486,0,5.48817633e-01,8.73531621e-02,-8.82409407e-02,8.78864110e-02,2.93320885e-01,1
3,1486,1,5.76788270e-01,1.14190497e-02,7.62456588e-02,-4.83783088e-02,3.24661242e-01,1
3,1487,0,5.48813333e-01,8.73512565e-02,-8.82484375e-02,8.78879161e-02,2.93314244e-01,1
3,1487,1,5.76781478e-01,1.14180407e-02,7.62381426e-02,-4.83731023e-02,3.24655034e-01,1
3,1488,0,5.48809036e-01,8.73493504e-02,-8.82559302e-02,8.78894197e-02,2.93307608e-01,1
3,1488,1,5.76774692e-01,1.14170304e-02,7.62306305e-02,-4.83679005e-02,3.24648831e-01,1
3,1489,0,5.48804742e-01,8.73474439e-02,-8.82634190e-02,8.78909219e-02,2.93300975e-01,1
3,1489,1,5.76767911e-01,1.14160186e-02,7.62231227e-02,-4.83627034e-02,3.24642633e-01,1
3,1490,0,5.48800450e-01,8.73455369e-02,-8.82709036e-02,8.78924226e-02,2.93294347e-01,1
3,1490,1,5.76761135e-01,1.14150055e-02,7.62156191e-02,-4.83575110e-02,3.24636440e-01,1
3,1491,0,5.48796162e-01,8.73436294e-02,-8.82783842e-02,8.78939219e-02,2.93287722e-01,1
3,1491,1,5.76754365e-01,1.14139909e-02,7.62081197e-02,-4.83523233e-02,3.24630252e-01,1
3,1492,0,5.48791877e-01,8.73417215e-02,-8.82858608e-02,8.78954197e-02,2.93281102e-01,1
3,1492,1,5.76747600e-01,1.14129750e-02,7.62006245e-02,-4.83471403e-02,3.24624069e-01,1
3,1493,0,5.48787594e-01,8.73398132e-02,-8.82933333e-02,8.78969160e-02,2.93274486e-01,1
3,1493,1,5.76740841e-01,1.14119577e-02,7.61931336e-02,-4.83419620e-02,3.24617891e-01,1
3,1494,0,5.48783315e-01,8.73379044e-02,-8.83008018e-02,8.78984109e-02,2.93267874e-01,1
3,1494,1,5.76734087e-01,1.14109390e-02,7.61856468e-02,-4.83367884e-02,3.24611719e-01,1
3,1495,0,5.48779039e-01,8.73359952e-02,-8.83082662e-02,8.78999044e-02,2.93261266e-01,1
3,1495,1,5.76727338e-01,1.14099189e-02,7.61781642e-02,-4.83316195e-02,3.24605551e-01,1
3,1496,0,5.48774765e-01,8.73340855e-02,-8.83157266e-02,8.79013964e-02,2.93254662e-01,1
3,1496,1,5.76720595e-01,1.14088974e-02,7.61706859e-02,-4.83264552e-02,3.24599388e-01,1
3,1497,0,5.48770495e-01,8.73321754e-02,-8.83231830e-02,8.79028869e-02,2.93248062e-01,1
3,1497,1,5.76713858e-01,1.14078745e-02,7.61632117e-02,-4.83212956e-02,3.24593231e-01,1
3,1498,0,5.48766227e-01,8.73302648e-02,-8.83306354e-02,8.79043760e-02,2.93241467e-01,1
3,1498,1,5.76707126e-01,1.14068503e-02,7.61557417e-02,-4.83161407e-02,3.24587078e-01,1
3,1499,0,5.48761963e-01,8.73283538e-02,-8.83380837e-02,8.79058637e-02,2.93234875e-01,1
3,1499,1,5.76700399e-01,1.14058246e-02,7.61482759e-02,-4.83109905e-02,3.24580931e-01,1
3,1500,0,5.48757701e-01,8.73264423e-02,-8.83455280e-02,8.79073499e-02,2.93228287e-01,1
3,1500,1,5.76693677e-01,1.14047976e-02,7.61408143e-02,-4.83058449e-02,3.24574789e-01,1
3,1501,0,5.48753442e-01,8.73245304e-02,-8.83529683e-02,8.79088347e-02,2.93221704e-01,1
3,1501,1,5.76686961e-01,1.14037693e-02,7.61333568e-02,-4.83007039e-02,3.24568651e-01,1
3,1502,0,5.48749187e-01,8.73226181e-02,-8.83604046e-02,8.79103181e-02,2.93215124e-01,1
3,1502,1,5.76680251e-01,1.14027395e-02,7.61259036e-02,-4.82955677e-02,3.24562519e-01,1
3,1503,0,5.48744934e-01,8.73207054e-02,-8.83678369e-02,8.79118000e-02,2.93208549e-01,1
3,1503,1,5.76673545e-01,1.14017084e-02,7.61184545e-02,-4.82904360e-02,3.24556391e-01,1
3,1504,0,5.48740684e-01,8.73187922e-02,-8.83752651e-02,8.79132805e-02,2.93201978e-01,1
3,1504,1,5.76666845e-01,1.14006759e-02,7.61110096e-02,-4.82853090e-02,3.24550269e-01,1
3,1505,0,5.48736437e-01,8.73168785e-02,-8.83826894e-02,8.79147595e-02,2.93195410e-01,1
3,1505,1,5.76660151e-01,1.13996421e-02,7.61035688e-02,-4.82801866e-02,3.24544152e-01,1
3,1506,0,5.48732193e-01,8.73149645e-02,-8.83901097e-02,8.79162371e-02,2.93188847e-01,1
3,1506,1,5.76653462e-01,1.13986069e-02,7.60961322e-02,-4.82750688e-02,3.24538039e-01,1
3,1507,0,5.48727952e-01,8.73130500e-02,-8.83975259e-02,8.79177133e-02,2.93182288e-01,1
3,1507,1,5.76646778e-01,1.13975703e-02,7.60886998e-02,-4.82699557e-02,3.24531932e-01,1
3,1508,0,5.48723714e-01,8.73111350e-02,-8.84049382e-02,8.79191881e-02,2.93175732e-01,1
3,1508,1,5.76640099e-01,1.13965324e-02,7.60812715e-02,-4.82648472e-02,3.24525830e-01,1
3,1509,0,5.48719479e-01,8.73092197e-02,-8.84123464e-02,8.79206614e-02,2.93169181e-01,1
3,1509,1,5.76633426e-01,1.13954931e-02,7.60738474e-02,-4.82597432e-02,3.24519732e-01,1
3,1510,0,5.48715247e-01,8.73073039e-02,-8.84197507e-02,8.79221333e-02,2.93162634e-01,1
3,1510,1,5.76626758e-01,1.13944524e-02,7.60664274e-02,-4.82546439e-02,3.24513640e-01,1
3,1511,0,5.48711018e-01,8.73053877e-02,-8.84271510e-02,8.79236038e-02,2.93156091e-01,1
3,1511,1,5.76620096e-01,1.13934104e-02,7.60590116e-02,-4.82495492e-02,3.24507552e-01,1
3,1512,0,5.48706792e-01,8.73034710e-02,-8.84345473e-02,8.79250729e-02,2.93149552e-01,1
3,1512,1,5.76613439e-01,1.13923671e-02,7.60515999e-02,-4.82444591e-02,3.24501470e-01,1
3,1513,0,5.48702568e-01,8.73015539e-02,-8.84419397e-02,8.79265405e-02,2.93143016e-01,1
3,1513,1,5.76606787e-01,1.13913224e-02,7.60441923e-02,-4.82393736e-02,3.24495392e-01,1
3,1514,0,5.48698348e-01,8.72996364e-02,-8.84493280e-02,8.79280068e-02,2.93136485e-01,1
3,1514,1,5.76600140e-01,1.13902764e-02,7.60367889e-02,-4.82342926e-02,3.24489320e-01,1
3,1515,0,5.48694130e-01,8.72977185e-02,-8.84567124e-02,8.79294716e-02,2.93129958e-01,1
3,1515,1,5.76593499e-01,1.13892290e-02,7.60293896e-02,-4.82292163e-02,3.24483252e-01,1
3,1516,0,5.48689915e-01,8.72958002e-02,-8.84640928e-02,8.79309350e-02,2.93123435e-01,1
3,1516,1,5.76586863e-01,1.13881803e-02,7.60219944e-02,-4.82241445e-02,3.24477190e-01,1
3,1517,0,5.48685704e-01,8.72938814e-02,-8.84714693e-02,8.79323970e-02,2.93116916e-01,1
3,1517,1,5.76580233e-01,1.13871302e-02,7.60146034e-02,-4.82190773e-02,3.24471132e-01,1
3,1518,0,5.48681495e-01,8.72919622e-02,-8.84788417e-02,8.79338576e-02,2.93110401e-01,1
3,1518,1,5.76573607e-01,1.13860788e-02,7.60072165e-02,-4.82140146e-02,3.24465079e-01,1
3,1519,0,5.48677289e-01,8.72900426e-02,-8.84862103e-02,8.79353167e-02,2.93103890e-01,1
3,1519,1,5.76566987e-01,1.13850261e-02,7.59998337e-02,-4.82089565e-02,3.24459031e-01,1
3,1520,0,5.48673086e-01,8.72881225e-02,-8.84935748e-02,8.79367745e-02,2.93097382e-01,1
3,1520,1,5.76560373e-01,1.13839721e-02,7.59924550e-02,-4.82039030e-02,3.24452988e-01,1
3,1521,0,5.48668886e-01,8.72862021e-02,-8.85009354e-02,8.79382309e-02,2.93090879e-01,1
3,1521,1,5.76553763e-01,1.13829167e-02,7.59850804e-02,-4.81988540e-02,3.24446951e-01,1
3,1522,0,5.48664688e-01,8.72842812e-02,-8.85082921e-02,8.79396858e-02,2.93084380e-01,1
3,1522,1,5.76547159e-01,1.13818599e-02,7.59777100e-02,-4.81938096e-02,3.24440917e-01,1
3,1523,0,5.48660494e-01,8.72823599e-02,-8.85156448e-02,8.79411394e-02,2.93077885e-01,1
3,1523,1,5.76540560e-01,1.13808019e-02,7.59703436e-02,-4.81887696e-02,3.24434889e-01,1
3,1524,0,5.48656303e-01,8.72804382e-02,-8.85229935e-02,8.79425916e-02,2.93071393e-01,1
3,1524,1,5.76533966e-01,1.13797425e-02,7.59629814e-02,-4.81837343e-02,3.24428866e-01,1
3,1525,0,5.48652114e-01,8.72785161e-02,-8.85303383e-02,8.79440424e-02,2.93064906e-01,1
3,1525,1,5.76527378e-01,1.13786819e-02,7.59556232e-02,-4.81787034e-02,3.24422848e-01,1
3,1526,0,5.48647928e-01,8.72765935e-02,-8.85376792e-02,8.79454917e-02,2.93058423e-01,1
3,1526,1,5.76520795e-01,1.13776198e-02,7.59482691e-02,-4.81736771e-02,3.24416834e-01,1
3,1527,0,5.48643745e-01,8.72746706e-02,-8.85450161e-02,8.79469397e-02,2.93051943e-01,1
3,1527,1,5.76514217e-01,1.13765565e-02,7.59409192e-02,-4.81686553e-02,3.24410826e-01,1
3,1528,0,5.48639566e-01,8.72727472e-02,-8.85523491e-02,8.79483863e-02,2.93045468e-01,1
3,1528,1,5.76507644e-01,1.13754919e-02,7.59335733e-02,-4.81636380e-02,3.24404822e-01,1
3,1529,0,5.48635388e-01,8.72708235e-02,-8.85596782e-02,8.79498315e-02,2.93038997e-01,1
3,1529,1,5.76501077e-01,1.13744259e-02,7.59262315e-02,-4.81586252e-02,3.24398823e-01,1
3,1530,0,5.48631214e-01,8.72688993e-02,-8.85670034e-02,8.79512753e-02,2.93032529e-01,1
3,1530,1,5.76494514e-01,1.13733587e-02,7.59188938e-02,-4.81536170e-02,3.24392829e-01,1
3,1531,0,5.48627043e-01,8.72669747e-02,-8.85743246e-02,8.79527177e-02,2.93026066e-01,1
3,1531,1,5.76487958e-01,1.13722901e-02,7.59115601e-02,-4.81486132e-02,3.24386840e-01,1
3,1532,0,5.48622874e-01,8.72650497e-02,-8.85816419e-02,8.79541588e-02,2.93019606e-01,1
3,1532,1,5.76481406e-01,1.13712202e-02,7.59042306e-02,-4.81436139e-02,3.24380856e-01,1
3,1533,0,5.48618709e-01,8.72631243e-02,-8.85889552e-02,8.79555984e-02,2.93013150e-01,1
3,1533,1,5.76474859e-01,1.13701490e-02,7.58969051e-02,-4.81386191e-02,3.24374877e-01,1
3,1534,0,5.48614546e-01,8.72611985e-02,-8.85962647e-02,8.79570367e-02,2.93006698e-01,1
3,1534,1,5.76468318e-01,1.13690765e-02,7.58895836e-02,-4.81336288e-02,3.24368902e-01,1
3,1535,0,5.48610386e-01,8.72592722e-02,-8.86035702e-02,8.79584736e-02,2.93000251e-01,1
