seed,epoch,entry,k_x,k_y
5,1834,3,-9.37464674e-01,-1.56540971e-01
5,1835,0,2.12575448e-01,-1.12859259e-01
5,1835,1,8.25750968e-01,8.41273780e-02
5,1835,2,3.99630463e-01,-5.88410572e-02
5,1835,3,-9.37466149e-01,-1.56543146e-01
5,1836,0,2.12573906e-01,-1.12853020e-01
5,1836,1,8.25765790e-01,8.41172541e-02
5,1836,2,3.99635552e-01,-5.88378178e-02
5,1836,3,-9.37467624e-01,-1.56545319e-01
5,1837,0,2.12572365e-01,-1.12846784e-01
5,1837,1,8.25780602e-01,8.41071368e-02
5,1837,2,3.99640636e-01,-5.88345803e-02
5,1837,3,-9.37469098e-01,-1.56547490e-01
5,1838,0,2.12570825e-01,-1.12840553e-01
5,1838,1,8.25795404e-01,8.40970260e-02
5,1838,2,3.99645718e-01,-5.88313446e-02
5,1838,3,-9.37470570e-01,-1.56549661e-01
5,1839,0,2.12569287e-01,-1.12834326e-01
5,1839,1,8.25810196e-01,8.40869218e-02
5,1839,2,3.99650796e-01,-5.88281109e-02
5,1839,3,-9.37472042e-01,-1.56551830e-01
5,1840,0,2.12567749e-01,-1.12828102e-01
5,1840,1,8.25824978e-01,8.40768242e-02
5,1840,2,3.99655870e-01,-5.88248790e-02
5,1840,3,-9.37473512e-01,-1.56553997e-01
5,1841,0,2.12566212e-01,-1.12821882e-01
5,1841,1,8.25839750e-01,8.40667330e-02
5,1841,2,3.99660941e-01,-5.88216489e-02
5,1841,3,-9.37474982e-01,-1.56556163e-01
5,1842,0,2.12564677e-01,-1.12815666e-01
5,1842,1,8.25854512e-01,8.40566484e-02
5,1842,2,3.99666009e-01,-5.88184208e-02
5,1842,3,-9.37476450e-01,-1.56558327e-01
5,1843,0,2.12563142e-01,-1.12809454e-01
5,1843,1,8.25869264e-01,8.40465704e-02
5,1843,2,3.99671073e-01,-5.88151944e-02
5,1843,3,-9.37477918e-01,-1.56560491e-01
5,1844,0,2.12561608e-01,-1.12803246e-01
5,1844,1,8.25884006e-01,8.40364988e-02
5,1844,2,3.99676133e-01,-5.88119700e-02
5,1844,3,-9.37479384e-01,-1.56562652e-01
5,1845,0,2.12560076e-01,-1.12797042e-01
5,1845,1,8.25898738e-01,8.40264337e-02
5,1845,2,3.99681190e-01,-5.88087474e-02
5,1845,3,-9.37480850e-01,-1.56564813e-01
5,1846,0,2.12558544e-01,-1.12790841e-01
5,1846,1,8.25913461e-01,8.40163752e-02
5,1846,2,3.99686244e-01,-5.88055266e-02
5,1846,3,-9.37482315e-01,-1.56566971e-01
5,1847,0,2.12557013e-01,-1.12784644e-01
5,1847,1,8.25928173e-01,8.40063231e-02
5,1847,2,3.99691294e-01,-5.88023077e-02
5,1847,3,-9.37483778e-01,-1.56569129e-01
5,1848,0,2.12555484e-01,-1.12778451e-01
5,1848,1,8.25942876e-01,8.39962775e-02
5,1848,2,3.99696341e-01,-5.87990906e-02
5,1848,3,-9.37485241e-01,-1.56571285e-01
5,1849,0,2.12553955e-01,-1.12772262e-01
5,1849,1,8.25957568e-01,8.39862384e-02
5,1849,2,3.99701385e-01,-5.87958754e-02
5,1849,3,-9.37486702e-01,-1.56573439e-01
5,1850,0,2.12552427e-01,-1.12766077e-01
5,1850,1,8.25972251e-01,8.39762057e-02
5,1850,2,3.99706425e-01,-5.87926621e-02
5,1850,3,-9.37488163e-01,-1.56575592e-01
5,1851,0,2.12550900e-01,-1.12759895e-01
5,1851,1,8.25986924e-01,8.39661795e-02
5,1851,2,3.99711462e-01,-5.87894505e-02
5,1851,3,-9.37489622e-01,-1.56577744e-01
5,1852,0,2.12549375e-01,-1.12753717e-01
5,1852,1,8.26001587e-01,8.39561598e-02
5,1852,2,3.99716495e-01,-5.87862409e-02
5,1852,3,-9.37491081e-01,-1.56579895e-01
5,1853,0,2.12547850e-01,-1.12747543e-01
5,1853,1,8.26016241e-01,8.39461465e-02
5,1853,2,3.99721525e-01,-5.87830330e-02
5,1853,3,-9.37492539e-01,-1.56582043e-01
5,1854,0,2.12546326e-01,-1.12741373e-01
5,1854,1,8.26030884e-01,8.39361396e-02
5,1854,2,3.99726551e-01,-5.87798270e-02
5,1854,3,-9.37493995e-01,-1.56584191e-01
5,1855,0,2.12544803e-01,-1.12735207e-01
5,1855,1,8.26045518e-01,8.39261391e-02
5,1855,2,3.99731574e-01,-5.87766228e-02
5,1855,3,-9.37495451e-01,-1.56586337e-01
5,1856,0,2.12543282e-01,-1.12729044e-01
5,1856,1,8.26060142e-01,8.39161451e-02
5,1856,2,3.99736594e-01,-5.87734205e-02
5,1856,3,-9.37496905e-01,-1.56588482e-01
5,1857,0,2.12541761e-01,-1.12722885e-01
5,1857,1,8.26074756e-01,8.39061575e-02
5,1857,2,3.99741610e-01,-5.87702200e-02
5,1857,3,-9.37498359e-01,-1.56590625e-01
5,1858,0,2.12540241e-01,-1.12716730e-01
5,1858,1,8.26089361e-01,8.38961762e-02
5,1858,2,3.99746623e-01,-5.87670213e-02
5,1858,3,-9.37499812e-01,-1.56592767e-01
5,1859,0,2.12538722e-01,-1.12710579e-01
5,1859,1,8.26103955e-01,8.38862014e-02
5,1859,2,3.99751632e-01,-5.87638244e-02
5,1859,3,-9.37501263e-01,-1.56594907e-01
5,1860,0,2.12537204e-01,-1.12704432e-01
5,1860,1,8.26118540e-01,8.38762330e-02
5,1860,2,3.99756638e-01,-5.87606294e-02
5,1860,3,-9.37502714e-01,-1.56597046e-01
5,1861,0,2.12535687e-01,-1.12698288e-01
5,1861,1,8.26133115e-01,8.38662709e-02
5,1861,2,3.99761641e-01,-5.87574362e-02
5,1861,3,-9.37504164e-01,-1.56599184e-01
5,1862,0,2.12534171e-01,-1.12692148e-01
5,1862,1,8.26147681e-01,8.38563152e-02
5,1862,2,3.99766641e-01,-5.87542448e-02
5,1862,3,-9.37505613e-01,-1.56601320e-01
5,1863,0,2.12532656e-01,-1.12686012e-01
5,1863,1,8.26162237e-01,8.38463658e-02
5,1863,2,3.99771637e-01,-5.87510552e-02
5,1863,3,-9.37507060e-01,-1.56603455e-01
5,1864,0,2.12531142e-01,-1.12679879e-01
5,1864,1,8.26176783e-01,8.38364229e-02
5,1864,2,3.99776629e-01,-5.87478675e-02
5,1864,3,-9.37508507e-01,-1.56605589e-01
5,1865,0,2.12529629e-01,-1.12673750e-01
5,1865,1,8.26191319e-01,8.38264862e-02
5,1865,2,3.99781619e-01,-5.87446815e-02
5,1865,3,-9.37509953e-01,-1.56607721e-01
5,1866,0,2.12528117e-01,-1.12667625e-01
5,1866,1,8.26205846e-01,8.38165559e-02
5,1866,2,3.99786604e-01,-5.87414974e-02
5,1866,3,-9.37511398e-01,-1.56609852e-01
5,1867,0,2.12526606e-01,-1.12661504e-01
5,1867,1,8.26220363e-01,8.38066320e-02
5,1867,2,3.99791587e-01,-5.87383151e-02
5,1867,3,-9.37512842e-01,-1.56611981e-01
5,1868,0,2.12525096e-01,-1.12655386e-01
5,1868,1,8.26234871e-01,8.37967143e-02
5,1868,2,3.99796566e-01,-5.87351346e-02
5,1868,3,-9.37514285e-01,-1.56614109e-01
5,1869,0,2.12523587e-01,-1.12649272e-01
5,1869,1,8.26249369e-01,8.37868030e-02
5,1869,2,3.99801542e-01,-5.87319559e-02
5,1869,3,-9.37515727e-01,-1.56616235e-01
5,1870,0,2.12522079e-01,-1.12643162e-01
5,1870,1,8.26263857e-01,8.37768980e-02
5,1870,2,3.99806515e-01,-5.87287790e-02
5,1870,3,-9.37517167e-01,-1.56618360e-01
5,1871,0,2.12520571e-01,-1.12637056e-01
5,1871,1,8.26278336e-01,8.37669993e-02
5,1871,2,3.99811484e-01,-5.87256039e-02
5,1871,3,-9.37518607e-01,-1.56620484e-01
5,1872,0,2.12519065e-01,-1.12630953e-01
5,1872,1,8.26292805e-01,8.37571069e-02
5,1872,2,3.99816450e-01,-5.87224306e-02
5,1872,3,-9.37520047e-01,-1.56622607e-01
5,1873,0,2.12517560e-01,-1.12624854e-01
5,1873,1,8.26307264e-01,8.37472207e-02
5,1873,2,3.99821413e-01,-5.87192591e-02
5,1873,3,-9.37521485e-01,-1.56624728e-01
5,1874,0,2.12516056e-01,-1.12618759e-01
5,1874,1,8.26321714e-01,8.37373409e-02
5,1874,2,3.99826372e-01,-5.87160893e-02
5,1874,3,-9.37522922e-01,-1.56626847e-01
5,1875,0,2.12514552e-01,-1.12612667e-01
5,1875,1,8.26336155e-01,8.37274673e-02
5,1875,2,3.99831328e-01,-5.87129214e-02
5,1875,3,-9.37524358e-01,-1.56628965e-01
5,1876,0,2.12513050e-01,-1.12606579e-01
5,1876,1,8.26350585e-01,8.37176000e-02
5,1876,2,3.99836281e-01,-5.87097553e-02
5,1876,3,-9.37525793e-01,-1.56631082e-01
5,1877,0,2.12511548e-01,-1.12600495e-01
5,1877,1,8.26365007e-01,8.37077389e-02
5,1877,2,3.99841230e-01,-5.87065910e-02
5,1877,3,-9.37527227e-01,-1.56633198e-01
5,1878,0,2.12510048e-01,-1.12594414e-01
5,1878,1,8.26379418e-01,8.36978841e-02
5,1878,2,3.99846176e-01,-5.87034284e-02
5,1878,3,-9.37528661e-01,-1.56635312e-01
5,1879,0,2.12508548e-01,-1.12588337e-01
5,1879,1,8.26393821e-01,8.36880355e-02
5,1879,2,3.99851119e-01,-5.87002677e-02
5,1879,3,-9.37530093e-01,-1.56637425e-01
5,1880,0,2.12507050e-01,-1.12582264e-01
5,1880,1,8.26408214e-01,8.36781932e-02
5,1880,2,3.99856058e-01,-5.86971087e-02
5,1880,3,-9.37531524e-01,-1.56639536e-01
5,1881,0,2.12505552e-01,-1.12576195e-01
5,1881,1,8.26422597e-01,8.36683571e-02
5,1881,2,3.99860995e-01,-5.86939515e-02
5,1881,3,-9.37532955e-01,-1.56641646e-01
5,1882,0,2.12504056e-01,-1.12570129e-01
5,1882,1,8.26436971e-01,8.36585272e-02
5,1882,2,3.99865928e-01,-5.86907961e-02
5,1882,3,-9.37534384e-01,-1.56643755e-01
5,1883,0,2.12502560e-01,-1.12564067e-01
5,1883,1,8.26451335e-01,8.36487035e-02
5,1883,2,3.99870857e-01,-5.86876425e-02
5,1883,3,-9.37535813e-01,-1.56645862e-01
5,1884,0,2.12501065e-01,-1.12558008e-01
5,1884,1,8.26465690e-01,8.36388860e-02
5,1884,2,3.99875784e-01,-5.86844906e-02
5,1884,3,-9.37537240e-01,-1.56647968e-01
5,1885,0,2.12499571e-01,-1.12551953e-01
5,1885,1,8.26480035e-01,8.36290747e-02
5,1885,2,3.99880707e-01,-5.86813405e-02
5,1885,3,-9.37538667e-01,-1.56650073e-01
5,1886,0,2.12498078e-01,-1.12545902e-01
5,1886,1,8.26494371e-01,8.36192696e-02
5,1886,2,3.99885627e-01,-5.86781922e-02
5,1886,3,-9.37540092e-01,-1.56652176e-01
5,1887,0,2.12496586e-01,-1.12539854e-01
5,1887,1,8.26508698e-01,8.36094707e-02
5,1887,2,3.99890543e-01,-5.86750457e-02
5,1887,3,-9.37541517e-01,-1.56654278e-01
5,1888,0,2.12495095e-01,-1.12533810e-01
5,1888,1,8.26523015e-01,8.35996779e-02
5,1888,2,3.99895456e-01,-5.86719009e-02
5,1888,3,-9.37542941e-01,-1.56656378e-01
5,1889,0,2.12493605e-01,-1.12527770e-01
5,1889,1,8.26537323e-01,8.35898913e-02
5,1889,2,3.99900367e-01,-5.86687579e-02
5,1889,3,-9.37544364e-01,-1.56658477e-01
5,1890,0,2.12492116e-01,-1.12521733e-01
5,1890,1,8.26551622e-01,8.35801109e-02
5,1890,2,3.99905273e-01,-5.86656167e-02
5,1890,3,-9.37545786e-01,-1.56660575e-01
5,1891,0,2.12490628e-01,-1.12515700e-01
5,1891,1,8.26565911e-01,8.35703367e-02
5,1891,2,3.99910177e-01,-5.86624772e-02
5,1891,3,-9.37547207e-01,-1.56662671e-01
5,1892,0,2.12489141e-01,-1.12509671e-01
5,1892,1,8.26580190e-01,8.35605685e-02
5,1892,2,3.99915077e-01,-5.86593395e-02
5,1892,3,-9.37548627e-01,-1.56664766e-01
5,1893,0,2.12487655e-01,-1.12503645e-01
5,1893,1,8.26594461e-01,8.35508065e-02
5,1893,2,3.99919974e-01,-5.86562035e-02
5,1893,3,-9.37550046e-01,-1.56666860e-01
5,1894,0,2.12486169e-01,-1.12497623e-01
5,1894,1,8.26608722e-01,8.35410507e-02
5,1894,2,3.99924868e-01,-5.86530693e-02
5,1894,3,-9.37551464e-01,-1.56668953e-01
5,1895,0,2.12484685e-01,-1.12491604e-01
5,1895,1,8.26622974e-01,8.35313009e-02
5,1895,2,3.99929759e-01,-5.86499369e-02
5,1895,3,-9.37552881e-01,-1.56671044e-01
5,1896,0,2.12483202e-01,-1.12485589e-01
5,1896,1,8.26637216e-01,8.35215573e-02
5,1896,2,3.99934646e-01,-5.86468062e-02
5,1896,3,-9.37554297e-01,-1.56673133e-01
5,1897,0,2.12481719e-01,-1.12479578e-01
5,1897,1,8.26651449e-01,8.35118198e-02
5,1897,2,3.99939530e-01,-5.86436773e-02
5,1897,3,-9.37555712e-01,-1.56675222e-01
5,1898,0,2.12480237e-01,-1.12473570e-01
5,1898,1,8.26665673e-01,8.35020884e-02
5,1898,2,3.99944411e-01,-5.86405501e-02
5,1898,3,-9.37557127e-01,-1.56677309e-01
5,1899,0,2.12478757e-01,-1.12467566e-01
5,1899,1,8.26679887e-01,8.34923630e-02
5,1899,2,3.99949289e-01,-5.86374246e-02
5,1899,3,-9.37558540e-01,-1.56679394e-01
5,1900,0,2.12477277e-01,-1.12461565e-01
5,1900,1,8.26694093e-01,8.34826438e-02
5,1900,2,3.99954164e-01,-5.86343009e-02
5,1900,3,-9.37559953e-01,-1.56681479e-01
5,1901,0,2.12475798e-01,-1.12455568e-01
5,1901,1,8.26708289e-01,8.34729306e-02
5,1901,2,3.99959035e-01,-5.86311790e-02
5,1901,3,-9.37561364e-01,-1.56683562e-01
5,1902,0,2.12474320e-01,-1.12449575e-01
5,1902,1,8.26722476e-01,8.34632236e-02
5,1902,2,3.99963903e-01,-5.86280588e-02
5,1902,3,-9.37562775e-01,-1.56685643e-01
5,1903,0,2.12472844e-01,-1.12443585e-01
5,1903,1,8.26736653e-01,8.34535225e-02
5,1903,2,3.99968768e-01,-5.86249403e-02
5,1903,3,-9.37564185e-01,-1.56687724e-01
5,1904,0,2.12471368e-01,-1.12437598e-01
5,1904,1,8.26750821e-01,8.34438276e-02
5,1904,2,3.99973630e-01,-5.86218236e-02
5,1904,3,-9.37565594e-01,-1.56689803e-01
5,1905,0,2.12469892e-01,-1.12431616e-01
5,1905,1,8.26764980e-01,8.34341386e-02
5,1905,2,3.99978488e-01,-5.86187086e-02
5,1905,3,-9.37567001e-01,-1.56691880e-01
5,1906,0,2.12468418e-01,-1.12425637e-01
5,1906,1,8.26779130e-01,8.34244558e-02
5,1906,2,3.99983343e-01,-5.86155953e-02
5,1906,3,-9.37568408e-01,-1.56693957e-01
5,1907,0,2.12466945e-01,-1.12419661e-01
5,1907,1,8.26793271e-01,8.34147789e-02
5,1907,2,3.99988196e-01,-5.86124838e-02
5,1907,3,-9.37569814e-01,-1.56696032e-01
5,1908,0,2.12465473e-01,-1.12413689e-01
5,1908,1,8.26807403e-01,8.34051081e-02
5,1908,2,3.99993045e-01,-5.86093740e-02
5,1908,3,-9.37571220e-01,-1.56698105e-01
5,1909,0,2.12464001e-01,-1.12407721e-01
5,1909,1,8.26821525e-01,8.33954433e-02
5,1909,2,3.99997890e-01,-5.86062659e-02
5,1909,3,-9.37572624e-01,-1.56700178e-01
5,1910,0,2.12462531e-01,-1.12401756e-01
5,1910,1,8.26835638e-01,8.33857845e-02
5,1910,2,4.00002733e-01,-5.86031595e-02
5,1910,3,-9.37574027e-01,-1.56702249e-01
5,1911,0,2.12461062e-01,-1.12395794e-01
5,1911,1,8.26849742e-01,8.33761318e-02
5,1911,2,4.00007573e-01,-5.86000549e-02
5,1911,3,-9.37575429e-01,-1.56704318e-01
5,1912,0,2.12459593e-01,-1.12389836e-01
5,1912,1,8.26863837e-01,8.33664850e-02
5,1912,2,4.00012409e-01,-5.85969520e-02
5,1912,3,-9.37576831e-01,-1.56706387e-01
5,1913,0,2.12458125e-01,-1.12383882e-01
5,1913,1,8.26877923e-01,8.33568442e-02
5,1913,2,4.00017242e-01,-5.85938508e-02
5,1913,3,-9.37578231e-01,-1.56708454e-01
5,1914,0,2.12456658e-01,-1.12377931e-01
5,1914,1,8.26892000e-01,8.33472094e-02
5,1914,2,4.00022072e-01,-5.85907514e-02
5,1914,3,-9.37579631e-01,-1.56710520e-01
5,1915,0,2.12455193e-01,-1.12371984e-01
5,1915,1,8.26906067e-01,8.33375806e-02
5,1915,2,4.00026899e-01,-5.85876536e-02
5,1915,3,-9.37581030e-01,-1.56712584e-01
5,1916,0,2.12453728e-01,-1.12366040e-01
5,1916,1,8.26920126e-01,8.33279577e-02
5,1916,2,4.00031722e-01,-5.85845576e-02
5,1916,3,-9.37582427e-01,-1.56714647e-01
5,1917,0,2.12452264e-01,-1.12360100e-01
5,1917,1,8.26934175e-01,8.33183409e-02
5,1917,2,4.00036543e-01,-5.85814633e-02
5,1917,3,-9.37583824e-01,-1.56716709e-01
5,1918,0,2.12450801e-01,-1.12354163e-01
5,1918,1,8.26948216e-01,8.33087299e-02
5,1918,2,4.00041360e-01,-5.85783707e-02
5,1918,3,-9.37585220e-01,-1.56718770e-01
5,1919,0,2.12449338e-01,-1.12348230e-01
5,1919,1,8.26962247e-01,8.32991250e-02
5,1919,2,4.00046175e-01,-5.85752798e-02
5,1919,3,-9.37586615e-01,-1.56720829e-01
5,1920,0,2.12447877e-01,-1.12342301e-01
5,1920,1,8.26976269e-01,8.32895259e-02
5,1920,2,4.00050986e-01,-5.85721906e-02
5,1920,3,-9.37588009e-01,-1.56722887e-01
5,1921,0,2.12446417e-01,-1.12336375e-01
5,1921,1,8.26990283e-01,8.32799328e-02
5,1921,2,4.00055794e-01,-5.85691032e-02
5,1921,3,-9.37589403e-01,-1.56724943e-01
5,1922,0,2.12444957e-01,-1.12330452e-01
5,1922,1,8.27004287e-01,8.32703457e-02
5,1922,2,4.00060599e-01,-5.85660174e-02
5,1922,3,-9.37590795e-01,-1.56726999e-01
5,1923,0,2.12443499e-01,-1.12324533e-01
5,1923,1,8.27018282e-01,8.32607644e-02
5,1923,2,4.00065400e-01,-5.85629333e-02
5,1923,3,-9.37592186e-01,-1.56729052e-01
5,1924,0,2.12442041e-01,-1.12318617e-01
5,1924,1,8.27032268e-01,8.32511891e-02
5,1924,2,4.00070199e-01,-5.85598510e-02
5,1924,3,-9.37593577e-01,-1.56731105e-01
5,1925,0,2.12440584e-01,-1.12312705e-01
5,1925,1,8.27046245e-01,8.32416197e-02
5,1925,2,4.00074995e-01,-5.85567703e-02
5,1925,3,-9.37594967e-01,-1.56733157e-01
5,1926,0,2.12439128e-01,-1.12306796e-01
5,1926,1,8.27060214e-01,8.32320561e-02
5,1926,2,4.00079787e-01,-5.85536913e-02
5,1926,3,-9.37596355e-01,-1.56735207e-01
5,1927,0,2.12437673e-01,-1.12300891e-01
5,1927,1,8.27074173e-01,8.32224985e-02
5,1927,2,4.00084576e-01,-5.85506140e-02
5,1927,3,-9.37597743e-01,-1.56737255e-01
5,1928,0,2.12436219e-01,-1.12294989e-01
5,1928,1,8.27088123e-01,8.32129468e-02
5,1928,2,4.00089362e-01,-5.85475385e-02
5,1928,3,-9.37599130e-01,-1.56739303e-01
5,1929,0,2.12434766e-01,-1.12289091e-01
5,1929,1,8.27102065e-01,8.32034009e-02
5,1929,2,4.00094146e-01,-5.85444646e-02
5,1929,3,-9.37600516e-01,-1.56741349e-01
5,1930,0,2.12433314e-01,-1.12283196e-01
5,1930,1,8.27115997e-01,8.31938609e-02
5,1930,2,4.00098926e-01,-5.85413924e-02
5,1930,3,-9.37601901e-01,-1.56743394e-01
5,1931,0,2.12431863e-01,-1.12277305e-01
5,1931,1,8.27129921e-01,8.31843268e-02
5,1931,2,4.00103702e-01,-5.85383218e-02
5,1931,3,-9.37603285e-01,-1.56745438e-01
5,1932,0,2.12430412e-01,-1.12271417e-01
5,1932,1,8.27143835e-01,8.31747986e-02
5,1932,2,4.00108476e-01,-5.85352530e-02
5,1932,3,-9.37604669e-01,-1.56747480e-01
5,1933,0,2.12428963e-01,-1.12265533e-01
5,1933,1,8.27157741e-01,8.31652762e-02
5,1933,2,4.00113247e-01,-5.85321859e-02
5,1933,3,-9.37606051e-01,-1.56749521e-01
5,1934,0,2.12427514e-01,-1.12259652e-01
5,1934,1,8.27171638e-01,8.31557596e-02
5,1934,2,4.00118015e-01,-5.85291204e-02
5,1934,3,-9.37607433e-01,-1.56751561e-01
5,1935,0,2.12426066e-01,-1.12253774e-01
5,1935,1,8.27185525e-01,8.31462489e-02
5,1935,2,4.00122779e-01,-5.85260566e-02
5,1935,3,-9.37608813e-01,-1.56753599e-01
5,1936,0,2.12424620e-01,-1.12247900e-01
5,1936,1,8.27199404e-01,8.31367440e-02
5,1936,2,4.00127541e-01,-5.85229945e-02
5,1936,3,-9.37610193e-01,-1.56755636e-01
5,1937,0,2.12423174e-01,-1.12242030e-01
5,1937,1,8.27213275e-01,8.31272449e-02
5,1937,2,4.00132299e-01,-5.85199341e-02
5,1937,3,-9.37611572e-01,-1.56757672e-01
5,1938,0,2.12421729e-01,-1.12236162e-01
5,1938,1,8.27227136e-01,8.31177517e-02
5,1938,2,4.00137055e-01,-5.85168754e-02
5,1938,3,-9.37612950e-01,-1.56759707e-01
5,1939,0,2.12420284e-01,-1.12230299e-01
5,1939,1,8.27240988e-01,8.31082643e-02
5,1939,2,4.00141807e-01,-5.85138183e-02
5,1939,3,-9.37614327e-01,-1.56761740e-01
5,1940,0,2.12418841e-01,-1.12224438e-01
5,1940,1,8.27254832e-01,8.30987826e-02
5,1940,2,4.00146556e-01,-5.85107629e-02
5,1940,3,-9.37615703e-01,-1.56763772e-01
5,1941,0,2.12417399e-01,-1.12218582e-01
5,1941,1,8.27268667e-01,8.30893068e-02
5,1941,2,4.00151302e-01,-5.85077092e-02
5,1941,3,-9.37617079e-01,-1.56765803e-01
5,1942,0,2.12415957e-01,-1.12212728e-01
5,1942,1,8.27282493e-01,8.30798368e-02
5,1942,2,4.00156045e-01,-5.85046571e-02
5,1942,3,-9.37618453e-01,-1.56767832e-01
5,1943,0,2.12414517e-01,-1.12206878e-01
5,1943,1,8.27296310e-01,8.30703725e-02
5,1943,2,4.00160786e-01,-5.85016067e-02
5,1943,3,-9.37619827e-01,-1.56769860e-01
5,1944,0,2.12413077e-01,-1.12201032e-01
5,1944,1,8.27310118e-01,8.30609141e-02
5,1944,2,4.00165523e-01,-5.84985580e-02
5,1944,3,-9.37621200e-01,-1.56771887e-01
5,1945,0,2.12411638e-01,-1.12195188e-01
5,1945,1,8.27323918e-01,8.30514614e-02
5,1945,2,4.00170257e-01,-5.84955109e-02
5,1945,3,-9.37622571e-01,-1.56773913e-01
5,1946,0,2.12410200e-01,-1.12189349e-01
5,1946,1,8.27337709e-01,8.30420144e-02
5,1946,2,4.00174988e-01,-5.84924655e-02
5,1946,3,-9.37623942e-01,-1.56775937e-01
5,1947,0,2.12408763e-01,-1.12183512e-01
5,1947,1,8.27351491e-01,8.30325733e-02
5,1947,2,4.00179716e-01,-5.84894217e-02
5,1947,3,-9.37625312e-01,-1.56777961e-01
5,1948,0,2.12407327e-01,-1.12177679e-01
5,1948,1,8.27365264e-01,8.30231378e-02
5,1948,2,4.00184440e-01,-5.84863796e-02
5,1948,3,-9.37626682e-01,-1.56779982e-01
5,1949,0,2.12405891e-01,-1.12171850e-01
5,1949,1,8.27379029e-01,8.30137082e-02
5,1949,2,4.00189162e-01,-5.84833392e-02
5,1949,3,-9.37628050e-01,-1.56782003e-01
5,1950,0,2.12404457e-01,-1.12166023e-01
5,1950,1,8.27392785e-01,8.30042842e-02
5,1950,2,4.00193881e-01,-5.84803004e-02
5,1950,3,-9.37629417e-01,-1.56784022e-01
5,1951,0,2.12403023e-01,-1.12160201e-01
5,1951,1,8.27406532e-01,8.29948660e-02
5,1951,2,4.00198597e-01,-5.84772633e-02
5,1951,3,-9.37630784e-01,-1.56786040e-01
5,1952,0,2.12401591e-01,-1.12154381e-01
5,1952,1,8.27420270e-01,8.29854535e-02
5,1952,2,4.00203310e-01,-5.84742278e-02
5,1952,3,-9.37632150e-01,-1.56788057e-01
5,1953,0,2.12400159e-01,-1.12148565e-01
5,1953,1,8.27434000e-01,8.29760468e-02
5,1953,2,4.00208020e-01,-5.84711940e-02
5,1953,3,-9.37633514e-01,-1.56790073e-01
5,1954,0,2.12398728e-01,-1.12142752e-01
5,1954,1,8.27447721e-01,8.29666457e-02
5,1954,2,4.00212727e-01,-5.84681618e-02
5,1954,3,-9.37634878e-01,-1.56792087e-01
5,1955,0,2.12397298e-01,-1.12136943e-01
5,1955,1,8.27461433e-01,8.29572504e-02
5,1955,2,4.00217430e-01,-5.84651313e-02
5,1955,3,-9.37636241e-01,-1.56794100e-01
5,1956,0,2.12395869e-01,-1.12131137e-01
5,1956,1,8.27475137e-01,8.29478607e-02
5,1956,2,4.00222131e-01,-5.84621024e-02
5,1956,3,-9.37637604e-01,-1.56796112e-01
5,1957,0,2.12394441e-01,-1.12125335e-01
5,1957,1,8.27488832e-01,8.29384768e-02
5,1957,2,4.00226829e-01,-5.84590751e-02
5,1957,3,-9.37638965e-01,-1.56798122e-01
5,1958,0,2.12393013e-01,-1.12119535e-01
5,1958,1,8.27502519e-01,8.29290985e-02
5,1958,2,4.00231524e-01,-5.84560495e-02
5,1958,3,-9.37640326e-01,-1.56800132e-01
5,1959,0,2.12391587e-01,-1.12113740e-01
5,1959,1,8.27516196e-01,8.29197259e-02
5,1959,2,4.00236216e-01,-5.84530255e-02
5,1959,3,-9.37641685e-01,-1.56802140e-01
5,1960,0,2.12390161e-01,-1.12107947e-01
5,1960,1,8.27529866e-01,8.29103590e-02
5,1960,2,4.00240905e-01,-5.84500032e-02
5,1960,3,-9.37643044e-01,-1.56804146e-01
5,1961,0,2.12388736e-01,-1.12102158e-01
5,1961,1,8.27543526e-01,8.29009978e-02
5,1961,2,4.00245590e-01,-5.84469825e-02
5,1961,3,-9.37644402e-01,-1.56806152e-01
5,1962,0,2.12387312e-01,-1.12096372e-01
5,1962,1,8.27557178e-01,8.28916422e-02
5,1962,2,4.00250273e-01,-5.84439634e-02
5,1962,3,-9.37645759e-01,-1.56808156e-01
5,1963,0,2.12385889e-01,-1.12090590e-01
5,1963,1,8.27570821e-01,8.28822922e-02
5,1963,2,4.00254953e-01,-5.84409460e-02
5,1963,3,-9.37647115e-01,-1.56810159e-01
5,1964,0,2.12384467e-01,-1.12084811e-01
5,1964,1,8.27584456e-01,8.28729479e-02
5,1964,2,4.00259630e-01,-5.84379302e-02
5,1964,3,-9.37648470e-01,-1.56812161e-01
5,1965,0,2.12383045e-01,-1.12079035e-01
5,1965,1,8.27598082e-01,8.28636093e-02
5,1965,2,4.00264304e-01,-5.84349160e-02
5,1965,3,-9.37649825e-01,-1.56814161e-01
5,1966,0,2.12381625e-01,-1.12073262e-01
5,1966,1,8.27611700e-01,8.28542763e-02
5,1966,2,4.00268975e-01,-5.84319035e-02
5,1966,3,-9.37651178e-01,-1.56816161e-01
5,1967,0,2.12380205e-01,-1.12067493e-01
5,1967,1,8.27625309e-01,8.28449489e-02
5,1967,2,4.00273643e-01,-5.84288925e-02
5,1967,3,-9.37652531e-01,-1.56818159e-01
5,1968,0,2.12378787e-01,-1.12061728e-01
5,1968,1,8.27638910e-01,8.28356271e-02
5,1968,2,4.00278308e-01,-5.84258832e-02
5,1968,3,-9.37653883e-01,-1.56820155e-01
