seed,epoch,token,sq0,sq1,sq2,sq3,N,p
1,98,1,4.89538592e-01,1.34029365e-02,-5.28500231e-02,4.04824902e-02,2.35395715e-01,1
1,99,0,5.98086705e-01,8.67813051e-02,-4.21249734e-03,-3.06213565e-02,3.64283289e-01,1
1,99,1,4.90093225e-01,1.35325687e-02,-5.26341475e-02,4.03045196e-02,2.35979692e-01,1
1,100,0,5.98230171e-01,8.67884066e-02,-4.00999744e-03,-3.06159610e-02,3.64458148e-01,1
1,100,1,4.90654261e-01,1.36625163e-02,-5.24187536e-02,4.01255849e-02,2.36570480e-01,1
1,101,0,5.98375051e-01,8.67958442e-02,-3.80643992e-03,-3.06103709e-02,3.64634736e-01,1
1,101,1,4.91221774e-01,1.37927869e-02,-5.22038392e-02,3.99456780e-02,2.37168174e-01,1
1,102,0,5.98521359e-01,8.68036210e-02,-3.60181133e-03,-3.06045835e-02,3.64813072e-01,1
1,102,1,4.91795838e-01,1.39233880e-02,-5.19894022e-02,3.97647910e-02,2.37772870e-01,1
1,103,0,5.98669108e-01,8.68117404e-02,-3.39609795e-03,-3.05985959e-02,3.64993172e-01,1
1,103,1,4.92376529e-01,1.40543274e-02,-5.17754404e-02,3.95829154e-02,2.38384667e-01,1
1,104,0,5.98818314e-01,8.68202058e-02,-3.18928584e-03,-3.05924053e-02,3.65175055e-01,1
1,104,1,4.92963924e-01,1.41856128e-02,-5.15619518e-02,3.94000428e-02,2.39003664e-01,1
1,105,0,5.98968992e-01,8.68290205e-02,-2.98136077e-03,-3.05860084e-02,3.65358740e-01,1
1,105,1,4.93558105e-01,1.43172522e-02,-5.13489342e-02,3.92161648e-02,2.39629966e-01,1
1,106,0,5.99121157e-01,8.68381881e-02,-2.77230827e-03,-3.05794023e-02,3.65544246e-01,1
1,106,1,4.94159152e-01,1.44492537e-02,-5.11363855e-02,3.90312724e-02,2.40263678e-01,1
1,107,0,5.99274824e-01,8.68477122e-02,-2.56211358e-03,-3.05725839e-02,3.65731593e-01,1
1,107,1,4.94767148e-01,1.45816254e-02,-5.09243036e-02,3.88453569e-02,2.40904908e-01,1
1,108,0,5.99430010e-01,8.68575965e-02,-2.35076165e-03,-3.05655499e-02,3.65920800e-01,1
1,108,1,4.95382178e-01,1.47143757e-02,-5.07126867e-02,3.86584091e-02,2.41553766e-01,1
1,109,0,5.99586730e-01,8.68678448e-02,-2.13823716e-03,-3.05582971e-02,3.66111888e-01,1
